building_type,name,latitude,longitude,building_area_sqm
yes,,27.67375352020619,85.34624351227467,61.02
yes,,27.671194544993554,85.34656966815368,85.83
yes,,27.672268750005856,85.34522150000141,98.8
yes,,27.672590560688583,85.34590992701452,93.82
yes,,27.673148800004295,85.34480138333615,54.31
yes,,27.672877450003107,85.34534329999961,50.41
yes,,27.672267610692554,85.34628422331113,132.19
yes,,27.67186880000448,85.34518675000332,63.77
yes,,27.67226309938184,85.34718498331573,27.4
yes,,27.673256100006576,85.34513610000214,94.55
yes,,27.671628069147605,85.34661715641596,93.55
yes,,27.672082297390464,85.34491093331212,70.5
yes,,27.673028757629975,85.34673238357855,95.7
yes,,27.672117386341075,85.34622485090291,76.29
yes,,27.671182900999096,85.34642901615884,70.28
yes,,27.67291076070261,85.34525074417486,66.9
yes,,27.6716768475198,85.3463314840192,84.64
yes,,27.672321800002777,85.34713100000408,41.16
yes,,27.6723473000067,85.34501795000334,104.48
yes,,27.672708426272933,85.34693768968413,182.05
yes,,27.673561950002213,85.34574729999736,70.0
yes,,27.67198368346313,85.3450947489569,102.47
yes,,27.67255904575791,85.34617736896517,84.1
school,,27.674795072788857,85.34566630315128,59.07
yes,,27.67297638421119,85.34466264400676,100.29
yes,,27.672152355677937,85.3461086043207,45.47
yes,,27.672483825827904,85.34677844868433,80.86
yes,,27.673642800000515,85.34609684999728,78.87
yes,,27.67276984376657,85.34664795154437,113.18
yes,,27.671502199464936,85.34617086658928,53.49
yes,,27.67164569466376,85.34704892380219,79.07
yes,,27.672075295995132,85.34606516820611,54.61
yes,,27.672011157257575,85.3467671910753,59.97
yes,,27.67154218098129,85.34657844252973,88.61
yes,,27.67175572838878,85.34531763979723,87.25
yes,,27.672052353384807,85.34680976495402,44.12
college,,27.696336683789664,85.35234375113383,645.24
yes,,27.695358316149107,85.3526073353653,135.28
yes,,27.695291464696055,85.35295031857386,146.3
yes,,27.682077073559636,85.33665603748142,142.96
yes,,27.68129932520333,85.33805276075361,160.56
yes,,27.682147350009856,85.33731100001249,101.16
yes,,27.68234378678635,85.33538877324942,92.85
yes,,27.677695000011312,85.33804405000596,47.78
yes,,27.67711505482319,85.33878572858363,138.83
yes,,27.681162866759053,85.33643190096952,109.53
yes,,27.677510244665395,85.33756166798713,42.43
yes,,27.681476734081844,85.33655128530572,121.05
yes,,27.681335497282774,85.33672344742395,75.85
yes,,27.682460874489433,85.33669748434275,105.53
yes,,27.67971495000201,85.33909429999952,59.52
yes,ADMC Engineering Pvt. Ltd.,27.68259940000552,85.33691709999951,90.63
yes,,27.67893475000296,85.33588540000565,49.9
yes,,27.677692116827387,85.33727720578898,141.6
yes,,27.678704621866025,85.33673283929508,78.63
yes,,27.677278769964932,85.33691062995216,106.95
yes,,27.678712830960624,85.33739434455173,77.03
yes,,27.68199200000487,85.33659325000794,63.7
yes,,27.681345468257046,85.33794819660042,148.01
yes,,27.6812519303136,85.33826320004906,91.55
yes,,27.682052185481353,85.3375405558471,135.66
yes,,27.677468048049175,85.33768171784274,62.89
yes,,27.681981486712008,85.33743768324005,226.7
yes,,27.681272933348957,85.33656855030303,97.72
yes,,27.6825939338183,85.33677694164082,114.99
yes,,27.67870746090442,85.33846601048883,82.11
yes,,27.68243856949138,85.33682470944345,100.0
yes,,27.678421431661665,85.33611856648186,228.34
yes,,27.681400992892293,85.33681445101587,114.05
yes,,27.67740930000989,85.33701695000612,130.49
yes,,27.678891262184738,85.33597486214585,82.72
yes,,27.677868916608247,85.336138281582,76.85
yes,,27.68246447357599,85.33741188196112,102.97
yes,,27.67686365000898,85.33758380000363,143.75
yes,,27.678069808706095,85.33708275627001,63.58
yes,,27.67868140000176,85.33748784999246,123.73
yes,,27.69227922128632,85.33948915808304,114.16
yes,,27.691641664149927,85.33907508507863,81.34
yes,,27.6917733118381,85.33926551062265,129.96
school,,27.693392156264114,85.34051635463261,70.98
yes,,27.69227743023554,85.33974336593903,162.7
yes,,27.692756849259542,85.33959347942843,93.91
yes,,27.6928719155232,85.33966296313412,136.51
yes,,27.69276626008582,85.33924612902109,146.32
yes,,27.692054779207837,85.33957124171575,133.6
yes,,27.69242545466925,85.33967791889002,109.22
yes,,27.692990916299888,85.33946487476778,133.14
yes,,27.69255407807916,85.33972107460943,133.08
yes,,27.691126678936467,85.3393106386637,73.51
office,Aviyaan Pvt. Ltd / Softwel Pvt. Ltd,27.692577850007403,85.33935665000105,93.59
yes,,27.69194400529568,85.33942571592524,130.05
yes,,27.693588707571426,85.3402091795044,132.68
yes,,27.69308031869423,85.3395299924574,74.18
yes,,27.69272489762768,85.3396921792972,120.75
yes,,27.692419019524724,85.33932394243791,106.68
yes,,27.691518288607742,85.33925826654578,100.52
yes,,27.69185787222266,85.33929805969883,88.9
yes,,27.692099499872487,85.33946025591543,129.02
yes,,27.692598404574994,85.33957787954547,153.7
yes,,27.69225062023637,85.33986266070457,227.26
yes,,27.694223560573153,85.34274133893021,145.77
yes,,27.69365034238883,85.3435151137192,104.17
yes,,27.69322295059331,85.3421292410223,121.7
yes,,27.694364605577288,85.34238273096446,123.35
yes,,27.6940441505237,85.34297789892797,194.57
yes,,27.693048145396556,85.34014972363055,182.9
yes,,27.694118282253203,85.3424374115849,138.79
yes,,27.693955422779293,85.34360480381939,119.95
yes,,27.693986505400705,85.34348637778642,98.61
yes,,27.693027599447344,85.34286986712401,112.34
yes,,27.69380897844434,85.34372654597341,167.4
yes,,27.693471328265737,85.34168188561387,118.94
