building_type,name,latitude,longitude,building_area_sqm
yes,,27.68859656337234,85.34323085337712,163.5
yes,,27.682717050366687,85.34413311296042,65.79
yes,,27.6814833162546,85.33815570318987,118.15
yes,,27.681628956247884,85.3386765057864,92.08
yes,,27.681554016039534,85.33878504752057,54.12
yes,,27.680940100001795,85.33909124999562,38.91
yes,,27.681312647987642,85.33872052267564,88.39
yes,,27.688564342703266,85.34380406673775,213.32
yes,,27.705205383999,85.32894780750338,12.79
yes,,27.705044538414974,85.32988833845958,112.43
yes,,27.68241926138251,85.33543830290492,89.09
yes,,27.682409712700235,85.33564648728094,43.96
yes,,27.682491300002493,85.33597629999673,103.01
yes,,27.68216017561724,85.33671313914623,111.47
yes,,27.682529726694344,85.33558760671318,65.9
yes,,27.682265942245397,85.33561343624577,133.31
yes,,27.681553794227664,85.33891265410378,108.55
yes,,27.68200048522078,85.33701254449615,129.77
yes,,27.68210423609728,85.33603612636408,171.76
yes,,27.682586814604242,85.33600734934679,108.05
yes,,27.68238603319204,85.33530271654986,84.64
yes,,27.681150481046775,85.3390422815798,60.74
yes,,27.68216471630966,85.33553631158495,45.1
yes,,27.68205879174951,85.33692732117488,142.92
yes,,27.682049873630785,85.33545633448212,65.46
yes,,27.68186610587748,85.3368092273686,98.28
yes,,27.702444786610158,85.3400308885849,243.67
yes,,27.702498834416787,85.34148858888791,163.05
yes,,27.682048082223503,85.33620838814484,101.45
yes,,27.682582008394,85.33583623053443,158.92
yes,,27.682317269544047,85.33572265083193,90.0
yes,,27.681132930825374,85.33865423305957,42.97
yes,,27.68145129999639,85.33849654995285,128.1
yes,,27.681365540443426,85.33894618945638,117.25
yes,,27.68188714509039,85.33871539609281,76.62
yes,,27.68162251182971,85.33846452450182,100.88
yes,,27.681458773391913,85.33837783619937,235.99
yes,,27.68133321505148,85.33830134699987,96.1
yes,,27.681972996125214,85.33877610289292,178.04
yes,,27.68175193270425,85.33847954764576,71.0
yes,,27.681183755693333,85.33853923973646,111.45
yes,,27.681908824432213,85.33861619157378,25.52
yes,,27.695799953947894,85.34603085902914,99.0
yes,,27.695906190007015,85.34604490876742,95.01
yes,,27.694500839531443,85.32224925878228,70.42
yes,,27.69410660000328,85.32234284999939,63.46
yes,,27.693754519284983,85.32257435175713,239.42
yes,,27.694657644851684,85.32228127511932,169.44
yes,,27.694181828315394,85.32246772719505,84.15
yes,,27.693463177748434,85.32281044680423,353.81
yes,,27.688342557782306,85.32639403144726,105.75
yes,,27.70374961506606,85.3352239713417,67.88
yes,,27.704017180939598,85.3349401433531,79.68
yes,,27.704541977416948,85.33469871543159,78.86
yes,,27.704716258021804,85.33400813051271,41.35
yes,,27.704342701967217,85.33485629152112,92.75
yes,,27.705609651205087,85.33453221653556,74.36
yes,,27.70422924580705,85.33522225258695,111.48
yes,,27.70473180894326,85.3347941709712,79.3
yes,,27.703804923938023,85.33511601695847,89.66
yes,,27.704749915663594,85.33159053756373,95.36
yes,,27.704700550592868,85.33447148177359,84.69
yes,,27.705385700010495,85.33473000000969,103.89
yes,,27.70447355000203,85.33378039999523,80.07
yes,,27.70379825976983,85.33544059080738,110.34
yes,,27.70551510000796,85.33444439999661,132.87
yes,,27.70463725973954,85.33473455306036,68.53
yes,,27.70421700300368,85.33405278219406,75.25
yes,,27.703981944685108,85.33504366147977,102.53
yes,,27.704346500004434,85.33512664999915,76.21
yes,,27.703672851623704,85.33515185686485,89.0
yes,,27.70453201368803,85.33151531146434,103.08
yes,,27.70442560644184,85.33491677936652,64.51
yes,,27.70475634628426,85.33466791738621,114.64
yes,,27.704391718503732,85.33502340896655,66.22
yes,,27.70427469059666,85.33456691749412,193.08
yes,,27.704641109641216,85.3342783318475,96.65
yes,,27.704716768088392,85.3339090136539,55.94
yes,,27.703732344273163,85.33504084918172,64.08
yes,,27.705245507606577,85.33191891867888,116.43
yes,,27.705193200002107,85.33157859998823,133.33
yes,,27.70533890000054,85.33183684999541,54.37
yes,,27.70509768492023,85.33210399391508,129.14
residential,,27.705792933213253,85.33155012738487,83.6
residential,,27.70607660241064,85.33152868202116,79.89
residential,,27.705722599802385,85.33150876678606,91.16
yes,,27.703645200008847,85.33484885000311,110.97
yes,,27.70525735000594,85.33468815000084,89.36
college,,27.705612929750664,85.33334594138334,165.94
yes,,27.705037156973145,85.33274047774408,98.29
yes,,27.70411217449892,85.33423454047215,192.78
yes,,27.70487819559278,85.33534686478778,74.34
yes,,27.704865966936662,85.33569804883109,70.63
yes,,27.70500828822972,85.33289408166972,32.08
yes,,27.704532000001336,85.33352519999144,98.09
yes,,27.7039557570825,85.33529040042478,94.05
yes,,27.70410768446397,85.332536051109,54.0
