building_type,name,latitude,longitude,building_area_sqm
yes,,27.71132670488437,85.31857909779038,278.14
yes,,27.7114974397673,85.32085762194842,461.84
yes,,27.711437448515465,85.32104999886559,184.95
yes,Nabil Bank,27.710585803548785,85.31873464299667,714.06
yes,,27.710957750705525,85.32031408286359,1333.71
house,Pranamaya Yoga Studio,27.71343643970517,85.31424667236583,228.56
yes,1905,27.713389571580585,85.31462764959892,212.62
tower,Ghantaghar,27.70750846774645,85.31681840953907,110.24
yes,,27.70644926373229,85.32547222647584,532.18
yes,Natraj Trekking,27.708424706286635,85.31850811925115,715.22
yes,,27.71310368541183,85.3150879693635,210.94
college,,27.706810487688482,85.32537756127373,318.97
yes,,27.70679865924388,85.31680562295472,1126.76
yes,,27.709356368127565,85.3198685652538,245.17
yes,,27.71379454850218,85.3141771083906,75.17
yes,,27.71418334607448,85.31413025398248,249.31
yes,,27.713959525601695,85.31454324329485,51.76
yes,,27.71262327510313,85.32146014691527,205.38
yes,,27.71238030000364,85.32122494999882,149.85
yes,,27.71170656414298,85.32191739744039,461.99
yes,The Societe Lounge & Bar,27.71216122361864,85.32122036030121,173.26
yes,,27.711761097696474,85.32076631898722,305.51
yes,,27.71261545000877,85.32113889999927,149.02
yes,,27.712331343062843,85.3209782255774,258.33
commercial,Uma Holidays Travel & Tours,27.70864695800822,85.32202762594711,225.28
yes,,27.708602165988854,85.32144372064519,186.89
yes,,27.70457695004535,85.31506210000701,152.09
yes,,27.703265342595675,85.32174786114477,266.96
yes,,27.70374974997717,85.32186539997836,409.48
yes,,27.72451025471247,85.32422942260104,367.09
yes,,27.720109949965913,85.32931699997587,348.51
yes,,27.72437546403951,85.32086920384056,376.8
commercial,IGC Das Tower,27.723371819567834,85.32178798958962,400.49
yes,,27.72444384804248,85.32048086959973,102.85
yes,,27.724783531458307,85.32403235064706,177.18
yes,,27.722880037303515,85.32281817643306,110.29
yes,,27.711623537468515,85.31539759780605,1020.41
retail,,27.71725845107638,85.31558112516552,710.21
government,,27.718218148282336,85.31232187547971,111.67
yes,,27.712322650016507,85.31380382411858,1591.44
yes,,27.717824899984983,85.31499569997669,265.52
yes,,27.718401450009477,85.31629579994936,471.77
yes,,27.71769296577293,85.31527159552164,365.04
retail,,27.71785159038825,85.31661236153454,928.19
retail,,27.71754175000992,85.31633939996331,171.73
police,Hanuman Dokha Police Station,27.705199501696185,85.30687939444647,53.73
temple,Kal Bhairab Temple,27.704724606511444,85.30709247849342,32.28
yes,Nepal Airlines Coperation,27.702549971869406,85.31329187368469,842.55
yes,,27.724320850005082,85.3104863499995,83.12
yes,,27.7229954226566,85.3124524609716,94.59
yes,,27.723118624111315,85.3124167554771,120.57
yes,,27.723626499997568,85.31178960000149,89.6
yes,,27.722179563724023,85.31074738616834,145.81
yes,,27.72439027527179,85.31135065735074,132.39
yes,,27.723638550014176,85.31231494999938,145.7
yes,,27.7244014538008,85.31054253287589,27.52
yes,,27.723139672993803,85.31141600678005,113.03
yes,,27.723301650003545,85.31238414999979,113.49
