building_type,name,latitude,longitude,building_area_sqm
yes,,27.676843851030608,85.31319874689802,114.84
yes,,27.677743797301677,85.3179558743767,191.54
greenhouse,CSEB,27.680435937588044,85.31782281674982,103.99
college,Department of Architecture and Urban Planning,27.68040737983442,85.31832066823455,1213.66
yes,,27.673481771894554,85.33947147240009,114.19
yes,3/469,27.677168016312248,85.31823803100923,88.91
yes,Taleju Bell,27.673038459004864,85.32490677990762,114.06
yes,,27.679769241925573,85.32036909546846,218.16
yes,,27.680101949998807,85.32040904999232,81.42
college,,27.679861500025876,85.32095590002281,389.69
college,Nepal Bhasa Central Department,27.67975878161498,85.32168880449908,148.94
college,,27.67998371178581,85.32111632936184,253.82
commercial,karmachari sanchya kosh,27.67964054962803,85.31540615033653,606.25
yes,,27.681276250007194,85.3165649500018,67.48
government,,27.68092398545382,85.31371818323414,48.51
yes,,27.681786806704412,85.31640040467157,219.71
yes,,27.683566050002007,85.31519599999737,29.85
yes,,27.681853519447383,85.31575531530856,175.87
yes,,27.683855224829887,85.31983687380844,1408.13
yes,,27.68186339999729,85.31594444999632,58.02
retail,,27.68207145446253,85.31584938394053,248.58
residential,,27.681599975811633,85.33155412993949,99.26
residential,,27.681518058265123,85.33130207141338,54.17
residential,,27.681609492530388,85.33182656766238,88.79
yes,,27.681134396207277,85.33146337876651,102.97
residential,,27.681895800000888,85.3316311500085,102.88
residential,,27.681900169526052,85.33122363957324,129.22
residential,,27.681568002312172,85.3314226988864,102.0
yes,,27.68151106261826,85.33190616174302,115.71
residential,,27.68144222440953,85.33148030876907,153.25
residential,,27.68266261808635,85.31401179778295,119.24
residential,,27.683060400005843,85.32984059999646,72.92
residential,,27.680103032781837,85.33230694160648,48.02
yes,,27.680931262872676,85.32492086964965,125.73
residential,,27.68361579222197,85.32426582279706,36.58
yes,,27.679482597825302,85.32956646097998,46.99
residential,,27.679394447005784,85.32956386828192,81.93
residential,,27.679472900004914,85.32931694999513,108.33
residential,,27.68105450020036,85.32516086419871,124.28
residential,,27.683052396023324,85.3259723132546,68.29
residential,,27.681653223729665,85.32647745889103,116.3
yes,,27.678543750002536,85.32844094999767,72.17
yes,,27.678610907230276,85.32814988135391,93.78
yes,,27.67856550001371,85.32830725000073,202.06
yes,,27.67862697840796,85.32868113256896,68.88
yes,,27.680793826892298,85.32739567184346,147.01
yes,,27.67841953181954,85.32857819313763,139.04
yes,,27.67849249954198,85.32861386723631,99.44
yes,,27.67867603777104,85.32887339222053,196.31
yes,,27.678263470484136,85.3287864575094,124.3
residential,,27.67841073019884,85.32542074038419,144.53
residential,,27.67830264951172,85.3254040168496,43.99
yes,Recol investment company pvt. ltd.,27.671613607347837,85.31881611893921,707.62
yes,,27.671269918213405,85.31879001083584,137.08
yes,,27.67126700000086,85.31662039999904,102.77
residential,Earthquake 2015 damaged House,27.671614329721937,85.3164494890343,113.73
residential,,27.671088650008414,85.31634550000202,56.68
yes,,27.670970846780016,85.3164978541316,94.32
residential,,27.66841007708592,85.31584554265712,330.14
residential,,27.666110215297657,85.31740490007797,166.15
residential,,27.666125873815005,85.31492051221316,61.05
residential,,27.66780335199381,85.31934500192526,87.83
yes,Yellow Building,27.670364184580016,85.3205714253035,207.44
school,,27.670228173977858,85.31956844072643,80.56
residential,,27.6672245795833,85.31894693977408,167.26
residential,Little Flower Public School,27.67929907677836,85.32677032988809,240.61
yes,,27.679780328537475,85.33376728751745,114.4
yes,,27.68180840725095,85.33281542116897,45.96
yes,,27.681892428015935,85.33288299709558,41.71
yes,,27.673185600011948,85.33831075001197,90.67
yes,,27.682059412541992,85.33663520475004,80.94
yes,,27.681643733974628,85.33254186600745,97.34
yes,,27.672709850004342,85.3379314499996,86.32
yes,,27.68234378678635,85.33538877324942,92.85
yes,,27.681928078032684,85.3326194943603,73.47
yes,,27.677695000011312,85.33804405000596,47.78
house,,27.672504100010528,85.338226449999,86.79
yes,,27.67711505482319,85.33878572858363,138.83
yes,,27.681162866759053,85.33643190096952,109.53
yes,,27.680166650003283,85.33172010000301,47.4
yes,,27.679327637794277,85.33356863439279,63.91
yes,,27.68009221093548,85.3319967947753,45.7
yes,,27.677510244665395,85.33756166798713,42.43
yes,,27.682366100582424,85.33080035464789,78.82
yes,,27.681918950007972,85.33315419999587,118.46
yes,,27.681476734081844,85.33655128530572,121.05
yes,,27.681335497282774,85.33672344742395,75.85
yes,,27.679854450003628,85.33310999999543,67.25
yes,,27.679922199707587,85.33404036662195,73.23
house,,27.682227287278295,85.33313076120461,81.48
yes,WOREC Nepal,27.673274400013366,85.33809750001292,105.2
yes,,27.681914350002632,85.33294435000454,37.76
yes,,27.680321816710173,85.33161049949821,87.22
yes,,27.679752250005585,85.33362610000412,90.57
yes,,27.6798080959702,85.3329454179115,122.94
yes,,27.67893475000296,85.33588540000565,49.9
yes,,27.682243215758263,85.33164285245927,107.01
yes,,27.68212353349449,85.33376919806564,136.14
yes,,27.677692116827387,85.33727720578898,141.6
yes,,27.679854883112164,85.33237914947502,140.49
yes,,27.6824647957339,85.330775078818,98.78
yes,,27.678704621866025,85.33673283929508,78.63
yes,,27.682326733209262,85.33408460338393,70.31
yes,,27.6803557852803,85.33139775914044,72.93
yes,,27.679567950006295,85.33347789999549,91.25
yes,,27.68207905000634,85.33314755000596,103.82
yes,,27.677278769964932,85.33691062995216,106.95
yes,,27.68221060001605,85.33055469998978,132.21
yes,,27.680101100009026,85.33263740000943,97.67
yes,,27.678712830960624,85.33739434455173,77.03
yes,,27.673195000011983,85.33869380001141,113.32
yes,,27.68199200000487,85.33659325000794,63.7
yes,,27.680640238535993,85.3313265479736,73.6
yes,,27.67297980879301,85.33758137873808,309.96
yes,,27.679814675362884,85.33343853083915,59.53
yes,,27.681835950006363,85.33270209999654,93.27
yes,,27.677468048049175,85.33768171784274,62.89
yes,,27.68229897094799,85.33082208458417,85.29
yes,,27.681840954768028,85.33286131240138,30.45
yes,Aangan Foundation,27.67273389391545,85.33775118120961,105.61
yes,,27.681272933348957,85.33656855030303,97.72
yes,,27.680097400726368,85.33165213342674,87.08
yes,,27.679466450004934,85.33369539999966,78.07
yes,,27.67870746090442,85.33846601048883,82.11
yes,,27.679986350008125,85.33177419999083,117.31
yes,,27.678421431661665,85.33611856648186,228.34
yes,,27.680579333784383,85.33155449142056,77.25
yes,,27.681400992892293,85.33681445101587,114.05
yes,,27.679274983100857,85.33351518530901,50.98
yes,,27.67740930000989,85.33701695000612,130.49
yes,,27.67971953105117,85.33312350532084,111.13
yes,,27.680177250008583,85.33392924999345,120.9
yes,,27.678891262184738,85.33597486214585,82.72
yes,,27.6726910500025,85.33864984999985,35.1
church,"Apostolic Church Balkumari, Kathmandu",27.673164150014127,85.33790949999663,216.77
yes,,27.677866050005818,85.33613094999941,91.56
yes,,27.68048105000626,85.3316443000008,99.03
yes,,27.679564315421473,85.33272871740787,86.69
yes,,27.672529314699798,85.33761407027417,97.17
yes,,27.682133843119864,85.33168189727131,157.02
yes,,27.681940979239382,85.33297715816714,30.87
yes,,27.6821630613837,85.33400736926848,96.8
yes,,27.67686365000898,85.33758380000363,143.75
yes,,27.679524866719746,85.33358894655,80.79
yes,,27.68218708424674,85.33384939488398,85.46
yes,,27.678069808706095,85.33708275627001,63.58
yes,,27.682141050003715,85.33073735000247,89.43
yes,,27.68220066638808,85.33352719450848,113.33
yes,,27.67868140000176,85.33748784999246,123.73
yes,,27.68031670000213,85.33147270000019,34.75
yes,,27.680188167070327,85.33426099532036,80.51
yes,,27.68008881765826,85.33151036203213,37.08
school,Kathmandu Jazz Conservatory,27.677515269158256,85.31098608331035,274.79
yes,,27.676640521018445,85.31344520790914,70.28
yes,,27.676658400005124,85.31204804999702,130.42
yes,,27.677442571270973,85.31340215637891,126.6
