building_type,name,latitude,longitude,building_area_sqm
yes,,27.687622403448533,85.31124343376263,89.0
yes,,27.68202580000347,85.31457249999725,63.78
yes,,27.688026947182507,85.31126439975408,111.07
yes,,27.685750614034475,85.31120228444449,144.12
yes,,27.68360957169856,85.31536610992403,110.71
yes,,27.687957941601095,85.3139850237513,94.59
yes,,27.68396948590096,85.31263482617281,84.59
yes,,27.68788202037493,85.31189390854172,104.58
yes,,27.68357042913786,85.31546404247513,55.45
yes,,27.683256613432885,85.31408112441376,96.6
office,,27.68396535000404,85.31244974999696,84.35
yes,,27.683250950002286,85.31430299999727,57.45
retail,,27.685231654256835,85.3130439867084,124.65
yes,,27.68232597065942,85.31449700727106,92.03
yes,,27.688073650010317,85.31034075000319,128.33
yes,,27.688745023587668,85.31113180603779,87.74
yes,,27.687781575991902,85.31443138781192,154.03
yes,,27.68210310000283,85.31449389999977,47.17
yes,,27.68557889918549,85.31378783315367,84.74
yes,,27.68811845000786,85.31161204999964,127.11
yes,,27.687838800007178,85.31105940000498,93.82
yes,,27.682348900004722,85.31394069999953,77.71
yes,,27.685457599998582,85.31119269999768,96.04
retail,,27.685169190904908,85.31294919086726,97.07
house,,27.68291251831508,85.31428916149488,122.66
yes,,27.682252929351453,85.31414351094429,133.0
yes,,27.68872480000085,85.31128539999916,46.39
yes,,27.688236195317803,85.31220221421802,89.68
yes,Mai Valley Hydropower Pvt. Ltd,27.68279141648233,85.31450922173227,185.72
yes,,27.683147500007177,85.31424690000006,111.02
yes,,27.683697968158437,85.31368550497558,113.85
yes,,27.68810610000951,85.31142020000415,81.33
yes,,27.68807945000828,85.31189805000282,82.01
yes,,27.687759823069854,85.31281340886463,54.69
hotel,,27.682694430060902,85.31472292149316,433.17
yes,,27.687995044283745,85.31139007072129,90.42
yes,,27.68776692951627,85.31159104246319,58.05
yes,,27.685114618426653,85.31222790352346,78.71
yes,,27.682187750008488,85.3148526499973,161.92
apartments,,27.68449164276096,85.31324731787679,100.65
yes,,27.68474729751137,85.31321056873338,281.05
yes,,27.687536616454274,85.31046162446962,109.76
yes,,27.688276555371132,85.31143337859748,79.55
yes,ECS Media,27.686913929263035,85.3145491995587,530.15
yes,,27.687821074658462,85.31227855467577,148.89
house,,27.687586600010647,85.31102940000518,150.28
yes,,27.683859500008325,85.31367410000433,95.66
house,,27.6838851989786,85.31256103358037,85.17
yes,,27.682377167279395,85.31380786678972,133.35
yes,,27.686630200005595,85.31320014999577,129.92
yes,,27.68327739223761,85.31447071836394,39.44
yes,,27.687704306469364,85.31135048298029,123.16
yes,,27.68341695580779,85.31640258050562,174.22
yes,,27.6882260500094,85.31125150000025,122.96
yes,,27.68550225000748,85.31244360000134,102.66
yes,,27.68787025000461,85.31285034999979,67.85
yes,,27.68859200000451,85.31123499999839,116.38
yes,,27.682136938845595,85.31384966687585,180.04
yes,,27.68680729403014,85.31383327037001,102.85
yes,,27.68221752299133,85.31352400786241,91.98
yes,,27.682391470149824,85.3135444510997,242.96
yes,,27.687946900003436,85.31150289999782,89.87
apartments,,27.683422145310068,85.31308001622182,158.39
house,Black Pepper Inn,27.68221486840668,85.31469421435695,114.93
yes,,27.683060383949137,85.31409828050434,76.95
yes,,27.68768791900828,85.30994667392162,129.03
yes,,27.68337037803166,85.31396902274496,82.66
yes,,27.682600819163962,85.31541671663395,106.28
yes,,27.688894427617893,85.31141355161199,83.05
yes,EBPearls,27.687123267851543,85.31511455584712,71.68
house,,27.687854350007374,85.30996384999999,114.53
