place_id,latitude,longitude,search_area,primary_type,searched_as,label,feasibility_score,feasibility_label,cluster,bank_count_500m,bank_count_500m_normalized,bank_count_500m_contribution,bus_stop_count_500m,bus_stop_count_500m_normalized,bus_stop_count_500m_contribution,cinema_count_500m,cinema_count_500m_normalized,cinema_count_500m_contribution,clinic_count_500m,clinic_count_500m_normalized,clinic_count_500m_contribution,college_count_500m,college_count_500m_normalized,college_count_500m_contribution,hospital_count_500m,hospital_count_500m_normalized,hospital_count_500m_contribution,museum_count_500m,museum_count_500m_normalized,museum_count_500m_contribution,office_count_500m,office_count_500m_normalized,office_count_500m_contribution,parking_space_count_500m,parking_space_count_500m_normalized,parking_space_count_500m_contribution,recreation_count_500m,recreation_count_500m_normalized,recreation_count_500m_contribution,retail_count_500m,retail_count_500m_normalized,retail_count_500m_contribution,school_count_500m,school_count_500m_normalized,school_count_500m_contribution,temple_count_500m,temple_count_500m_normalized,temple_count_500m_contribution,nearest_restaurant_m,nearest_restaurant_m_normalized,nearest_restaurant_m_contribution,competitor_count_500m,competitor_count_500m_normalized,competitor_count_500m_contribution,avg_restaurant_rating_500m,avg_restaurant_rating_500m_normalized,avg_restaurant_rating_500m_contribution,avg_review_ratings_500m,avg_review_ratings_500m_normalized,avg_review_ratings_500m_contribution
BG_00411,27.709700794575,85.3087112891284,New Road,,,0,29.40289619089851,High,2,46,0.4842105263157895,0.0333936276148684,0,0.0,0.0,0,0.0,0.0,34,0.4473684210526316,0.0205760041989361,9,0.140625,0.0097397756552268,11,0.3548387096774194,0.0147437280974512,16,0.4444444444444444,0.0713675901021967,48,0.4660194174757281,0.0196022664467178,8,0.3478260869565217,0.0257760279999812,39,0.5064935064935064,0.0179322702661486,119,0.7531645569620253,0.0182718088750494,27,0.45,0.0131926159040411,62,0.5961538461538461,0.0416291734676939,72.55336350787519,0.0168131286289148,0.0009302272917814,40,0.6747967479674797,0.0052188743187201,4.5375,0.115625,0.0013369247397041,303.375,0.7943027210884354,0.0003180469304673
BG_00412,27.70578011850904,85.32104032485005,New Road,,,0,32.39888885045742,High,2,51,0.5368421052631579,0.0370233697469194,3,0.2727272727272727,0.0236536515481925,1,0.1428571428571428,0.025274029809325,20,0.2631578947368421,0.0121035318817271,58,0.90625,0.0627674431114621,9,0.2903225806451613,0.012063050261551,1,0.0277777777777777,0.0044604743813872,88,0.8543689320388349,0.0359374884856493,14,0.6086956521739131,0.0451080489999672,12,0.1558441558441558,0.0055176216203534,90,0.569620253164557,0.0138190151155836,53,0.8833333333333333,0.0258966164042289,14,0.1346153846153846,0.0094001359443179,167.54849149641467,0.0388267917972417,0.0021481868234799,23,0.8130081300813008,0.0062878003840002,4.259090909090909,0.1852272727272728,0.0021417074454229,51.27272727272727,0.9658008658008658,0.0003867165410056
BG_00413,27.70855208392013,85.3017638448047,New Road,,,0,11.935375157906922,Low,1,10,0.1052631578947368,0.0072594842641018,0,0.0,0.0,0,0.0,0.0,17,0.2236842105263158,0.010288002099468,3,0.046875,0.0032465918850756,9,0.2903225806451613,0.012063050261551,2,0.0555555555555555,0.0089209487627745,23,0.2233009708737864,0.0093927526723856,3,0.1304347826086956,0.0096660104999929,16,0.2077922077922078,0.0073568288271378,53,0.3354430379746835,0.0081378644569548,27,0.45,0.0131926159040411,30,0.2884615384615384,0.0201431484521099,127.97799052940762,0.0296569354252945,0.0016408421854195,6,0.951219512195122,0.0073567264492802,4.9,0.0249999999999999,0.0002890648085846,3.1666666666666665,0.9985260770975056,0.0003998200501911
BG_00414,27.69208912871343,85.30483783952248,New Road,,,0,10.043027544378925,Low,1,6,0.0631578947368421,0.0043556905584611,0,0.0,0.0,0,0.0,0.0,5,0.0657894736842105,0.0030258829704317,5,0.078125,0.005410986475126,4,0.1290322580645161,0.0053613556718004,1,0.0277777777777777,0.0044604743813872,34,0.3300970873786408,0.0138849387330918,6,0.2608695652173913,0.0193320209999859,6,0.0779220779220779,0.0027588108101767,41,0.2594936708860759,0.0062953291082103,10,0.1666666666666666,0.0048861540385337,28,0.2692307692307692,0.0188002718886359,135.27756585212805,0.0313484999910645,0.0017344321150286,2,0.983739837398374,0.0076082384646402,4.25,0.1875,0.0021679860643851,194.5,0.8683673469387755,0.0003477031638939
BG_00415,27.702909297160662,85.3152716225516,New Road,,,0,35.34985418012781,High,2,52,0.5473684210526316,0.0377493181733295,11,1.0,0.0867300556767059,1,0.1428571428571428,0.025274029809325,25,0.3289473684210526,0.0151294148521589,18,0.28125,0.0194795513104537,20,0.6451612903225806,0.0268067783590023,0,0.0,0.0,56,0.5436893203883495,0.0228693108545041,18,0.782608695652174,0.0579960629999578,24,0.3116883116883117,0.0110352432407068,92,0.5822784810126582,0.0141261043403743,19,0.3166666666666666,0.0092836926732141,23,0.2211538461538461,0.0154430804799509,227.66756621991607,0.0527584648101388,0.0029189905651752,23,0.8130081300813008,0.0062878003840002,4.309523809523809,0.1726190476190476,0.0019959236783228,100.95238095238096,0.9320051830255912,0.0003731844040957
BG_00416,27.703953522163594,85.30174408410096,New Road,,,0,11.984273486510029,Low,1,12,0.1263157894736842,0.0087113811169222,0,0.0,0.0,0,0.0,0.0,18,0.2368421052631578,0.0108931786935544,3,0.046875,0.0032465918850756,6,0.1935483870967742,0.0080420335077007,1,0.0277777777777777,0.0044604743813872,21,0.203883495145631,0.008575991570439,2,0.0869565217391304,0.0064440069999953,14,0.1818181818181818,0.0064372252237456,57,0.360759493670886,0.0087520429065363,24,0.4,0.011726769692481,44,0.4230769230769231,0.0295432843964279,268.25293751047343,0.0621635018059266,0.0034393471440602,14,0.8861788617886179,0.0068537024185602,4.192307692307692,0.2019230769230771,0.002334754223184,68.76923076923077,0.953898482469911,0.0003819507050301
BG_00417,27.6925294202141,85.29930458237719,New Road,,,0,7.178082164943087,Low,1,25,0.2631578947368421,0.0181487106602546,0,0.0,0.0,0,0.0,0.0,10,0.131578947368421,0.0060517659408635,3,0.046875,0.0032465918850756,2,0.064516129032258,0.0026806778359002,0,0.0,0.0,17,0.1650485436893204,0.0069424693665459,2,0.0869565217391304,0.0064440069999953,4,0.0519480519480519,0.0018392072067844,28,0.1772151898734177,0.0042992491470704,13,0.2166666666666666,0.0063520002500938,9,0.0865384615384615,0.0060429445356329,72.18882651226119,0.0167286527741656,0.0009255534593663,4,0.967479674796748,0.0074824824569602,4.675000000000001,0.0812499999999998,0.0009394606279002,55.0,0.963265306122449,0.0003857012769869
BG_00418,27.695800369729763,85.29928462377985,New Road,,,0,17.819563315011493,Moderate,0,58,0.6105263157894737,0.0421050087317907,1,0.0909090909090909,0.0078845505160641,1,0.1428571428571428,0.025274029809325,23,0.3026315789473684,0.0139190616639862,13,0.203125,0.0140685648353277,8,0.2580645161290322,0.0107227113436009,0,0.0,0.0,43,0.4174757281553398,0.0175603636918513,1,0.0434782608695652,0.0032220034999976,8,0.1038961038961039,0.0036784144135689,56,0.3544303797468354,0.0085984982941409,24,0.4,0.011726769692481,13,0.125,0.0087286976625809,163.14690961029706,0.0378067927393901,0.0020917528912745,6,0.951219512195122,0.0073567264492802,4.7,0.0749999999999999,0.000867194425754,34.5,0.9772108843537416,0.0003912852290901
BG_00419,27.69224712155408,85.30943702580635,New Road,,,0,16.344762387625025,Moderate,0,22,0.231578947368421,0.015970865381024,2,0.1818181818181818,0.0157691010321283,0,0.0,0.0,17,0.2236842105263158,0.010288002099468,5,0.078125,0.005410986475126,10,0.3225806451612903,0.0134033891795011,1,0.0277777777777777,0.0044604743813872,63,0.6116504854368932,0.0257279747113171,7,0.3043478260869565,0.0225540244999836,13,0.1688311688311688,0.0059774234220495,67,0.4240506329113924,0.01028748903049,14,0.2333333333333333,0.0068406156539472,18,0.173076923076923,0.0120858890712659,382.9960604099088,0.0887534597529788,0.0049105013305053,6,0.951219512195122,0.0073567264492802,4.3,0.175,0.0020234536600928,73.33333333333333,0.9507936507936507,0.0003807074986831
BG_00420,27.68971815808576,85.31316589482347,New Road,,,0,20.464001547431863,Moderate,0,17,0.1789473684210526,0.0123411232489731,6,0.5454545454545454,0.047307303096385,0,0.0,0.0,49,0.6447368421052632,0.0296536531102315,9,0.140625,0.0097397756552268,14,0.4516129032258064,0.0187647448513016,3,0.0833333333333333,0.0133814231441618,54,0.5242718446601942,0.0220525497525575,2,0.0869565217391304,0.0064440069999953,19,0.2467532467532467,0.0087362342322262,68,0.430379746835443,0.0104410336428854,9,0.15,0.0043975386346803,16,0.1538461538461538,0.0107430125077919,100.58406138320862,0.0233088127178417,0.0012896168350171,12,0.902439024390244,0.0069794584262402,4.308333333333333,0.1729166666666668,0.001999364926044,115.66666666666669,0.9219954648526076,0.0003691764105999
