bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m,place_id,latitude,longitude,search_area,primary_type,searched_as,label
19,1,2,18,3,10,13,15,3,17,80,31,60,75,4.3462686567164175,90.80597014925372,33.59178514830637,ChIJJY_ZHfAb6zkRs5sLzObMYRI,27.6716936,85.4276158,Bhaktapur durbar square,cafe,cafe,1
17,0,2,12,4,11,13,19,3,16,72,32,70,71,4.358461538461539,73.87692307692308,10.569163079414947,ChIJORshD80b6zkRsrGJSU_UiZg,27.6714697,85.4295459,Bhaktapur durbar square,cafe,cafe,1
15,0,2,16,4,12,13,14,2,14,74,35,70,69,4.35079365079365,69.61904761904762,7.448196285809428,ChIJ8eqBCa8a6zkRKRlF6r0xRDM,27.6708631,85.42923789999999,Bhaktapur durbar square,cafe,cafe,1
19,2,2,20,3,16,13,14,4,18,84,31,54,79,4.308571428571429,91.25714285714284,30.76600319165568,ChIJYTnknOsb6zkRxnFiQt4CFN8,27.672341,85.4266082,Bhaktapur durbar square,coffee_shop,cafe,1
17,0,1,11,4,10,14,17,3,12,77,31,89,70,4.407936507936507,74.7936507936508,7.426007760848338,ChIJI8VtVK4a6zkRBhQQPXlNvIg,27.6713463,85.4300451,Bhaktapur durbar square,cafe,cafe,1
16,0,1,14,4,9,12,14,2,12,60,38,61,72,4.346153846153846,91.84615384615384,6.849653277020124,ChIJK-agba8a6zkRRvBMNJnJFBk,27.6700445,85.4282604,Bhaktapur durbar square,coffee_shop,cafe,1
18,1,2,9,3,9,13,21,3,17,75,31,65,73,4.372727272727273,75.71212121212122,6.117316460409244,ChIJH57lXDsb6zkRZ36vDoVQEqc,27.6726397,85.4295795,Bhaktapur durbar square,cafe,cafe,1
18,0,2,14,3,10,13,16,3,18,73,32,66,75,4.348529411764705,89.07352941176471,5.636600491806785,ChIJsSGoma8a6zkRfpPU8Oxppkw,27.6715359,85.42841179999999,Bhaktapur durbar square,cafe,cafe,1
23,4,0,26,1,7,0,11,0,13,64,24,11,20,4.611764705882353,18.47058823529412,61.29659960328956,ChIJjSdqmgQb6zkR_5YD_l5ueVM,27.663972800000003,85.42592429999999,Bhaktapur durbar square,coffee_shop,cafe,1
18,1,2,10,3,9,13,20,4,16,74,30,62,75,4.386567164179104,89.46268656716418,0.6690887399016701,ChIJ7VROvOcb6zkRKl_cWSfYga0,27.6726179,85.4292028,Bhaktapur durbar square,cafe,cafe,1
10,2,1,13,2,2,0,17,2,8,28,9,5,18,4.547058823529412,59.11764705882353,30.56884237355728,ChIJe9tOJcYF6zkRU-K5Kc6HW5Y,27.678486300000003,85.4402326,Bhaktapur durbar square,restaurant,cafe,1
0,0,0,0,0,0,0,2,0,5,14,2,2,2,4.9,32.0,351.72752588874727,ChIJPy8EZQAb6zkRKqM46vOOGqk,27.6779267,85.42044500000002,Bhaktapur durbar square,coffee_shop,cafe,1
17,0,1,11,4,11,13,18,3,14,74,31,77,71,4.4359375,73.6875,18.484133611624912,ChIJxzlcHPsb6zkRTqKYow__ZCs,27.6715049,85.4298364,Bhaktapur durbar square,cafe,cafe,1
18,4,0,19,1,7,0,13,0,10,71,19,5,17,4.680000000000001,56.0,29.060790079243223,ChIJ7Z2XjEwb6zkRd5jpjRqZTrE,27.664202,85.4217985,Bhaktapur durbar square,coffee_shop,cafe,1
14,6,1,24,3,3,6,21,2,14,50,16,30,19,4.500000000000001,61.8235294117647,41.947867258799306,ChIJM2V3EQAF6zkRtGvpHGmh5hA,27.676534,85.43905,Bhaktapur durbar square,cafe,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.1,42.0,20.3881460738535,ChIJv_9Pr3Qb6zkRj3OehCnTFzk,27.6783498,85.3984108,Bhaktapur durbar square,restaurant,cafe,1
23,4,0,26,4,9,0,16,1,14,83,28,12,21,4.627777777777778,50.0,84.3088532918802,ChIJM9yfkuEb6zkRp6JdD1TRCB8,27.6654822,85.4235039,Bhaktapur durbar square,cafe,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1385.071348683506,ChIJUc86Vd4Z6zkRrLR-bmTrlqk,27.7012864,85.415489,Bhaktapur durbar square,cafe,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,2.5,79.8031707081494,ChIJocNj6vob6zkRqQzsZ0BOdrA,27.6741342,85.37428539999999,Bhaktapur durbar square,coffee_shop,cafe,1
6,1,0,12,3,4,0,10,1,5,37,5,8,5,4.0600000000000005,105.6,359.0383007210875,ChIJkdhyubkb6zkRGz-qHJUJRHk,27.674312,85.3634532,Bhaktapur durbar square,cafe,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,899.1778147813377,ChIJ7-CBeAAP6zkRecaJuw3vsI4,27.661326,85.445702,Bhaktapur durbar square,coffee_shop,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.85,22.5,198.1747512375232,ChIJYwpQX5AR6zkRVOodLYzcwVc,27.6745681,85.36715889999999,Bhaktapur durbar square,coffee_shop,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.275,128.0,91.79524802200304,ChIJFxQRAHsb6zkRrFK8NV5pLhE,27.6763531,85.39812239999999,Bhaktapur durbar square,cafe,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.85,44.5,475.1656207540832,ChIJddrQiA4b6zkRulGnYohUIxI,27.6766824,85.39331969999999,Bhaktapur durbar square,restaurant,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.383333333333333,120.66666666666669,66.82497026588648,ChIJP90mZkEb6zkRqP6Rd5Gz7kE,27.6895553,85.3716756,Bhaktapur durbar square,cafe,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,535.8809779030532,ChIJvWLbcQAb6zkRHUhI0I8A210,27.6732158,85.3798578,Bhaktapur durbar square,cafe,cafe,1
0,0,0,0,1,0,0,1,1,0,0,1,0,15,4.586666666666667,64.86666666666666,35.2324044330553,ChIJebFOKI0b6zkRxVQEg3gJDeI,27.6883065,85.36833,Bhaktapur durbar square,coffee_shop,cafe,1
1,1,0,2,1,2,0,6,1,2,8,3,0,14,4.642857142857143,44.85714285714285,11.151167870285596,ChIJFTmXrXQb6zkReVpbZyv6IzA,27.6871335,85.3662154,Bhaktapur durbar square,coffee_shop,cafe,1
13,9,0,15,3,3,10,14,3,14,64,28,58,40,4.463157894736843,89.8157894736842,56.56938787015776,ChIJTz2vSR8b6zkRKtjt6IKIM7I,27.6743353,85.433583,Bhaktapur durbar square,tea_house,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1297.8531625225062,ChIJkQ9wXswb6zkRPDihQqNwqJ0,27.7084263,85.3898066,Bhaktapur durbar square,cafe,cafe,1
18,0,2,13,3,10,13,17,3,17,79,31,67,75,4.360294117647059,89.3970588235294,1.316429564380332,ChIJXS_u6e8b6zkRXuKM9ZM8qM0,27.6718108,85.428603,Bhaktapur durbar square,guest_house,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.677777777777778,41.55555555555556,56.49945067886909,ChIJNWNJ7Joa6zkRSavBJME-tgk,27.6713044,85.4082338,Bhaktapur durbar square,family_restaurant,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1185.3327267337395,ChIJaWqYXXYb6zkRL71dqbtFr8A,27.7259538,85.4065517,Bhaktapur durbar square,restaurant,cafe,1
18,1,2,11,3,9,13,17,4,17,80,31,61,76,4.372058823529412,89.6029411764706,25.30999026873894,ChIJf5d6nYwb6zkRbw2eDHrCKes,27.6726564,85.42894989999999,Bhaktapur durbar square,hotel,cafe,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,582.8430887687493,ChIJkYtARZAR6zkRpnfYlhF3Te0,27.6606164,85.3870829,Bhaktapur durbar square,coffee_shop,cafe,1
0,0,0,4,0,3,0,1,0,0,8,0,1,3,4.933333333333334,18.666666666666668,180.22709968116288,ChIJP0xBoUIZ6zkR_y7_D9I60Jg,27.6666004,85.3544366,Bhaktapur durbar square,restaurant,cafe,1
15,0,2,12,4,8,13,15,3,15,61,36,63,75,4.342647058823529,90.70588235294116,36.2404430068834,ChIJtVcFSQAb6zkRBR1ek89Gres,27.670342100000003,85.428108,Bhaktapur durbar square,bar,bar,1
16,0,2,13,4,13,13,14,2,14,65,36,68,69,4.365079365079364,72.3015873015873,10.866618457668409,ChIJLUDTLNkb6zkRXbpPlp2hYUE,27.6707752,85.4291147,Bhaktapur durbar square,pub,bar,1
15,0,1,12,4,9,13,15,3,13,54,36,63,72,4.35076923076923,91.73846153846154,35.12422650147178,ChIJGYARj7Ub6zkRNTdYENeSh58,27.6702897,85.4285822,Bhaktapur durbar square,bar,bar,1
17,0,2,14,4,13,13,15,2,16,73,33,69,69,4.346031746031746,74.31746031746032,3.830302128054942,ChIJy3hqPwAb6zkRbY-sN1zpQBI,27.6710152,85.4290822,Bhaktapur durbar square,bar,bar,1
14,1,2,11,3,9,10,16,5,20,60,26,43,66,4.3566666666666665,95.5,0.0,ChIJkYEedAAb6zkRRfSLJ9tGBpc,27.6748464,85.42730979999999,Bhaktapur durbar square,bar,bar,1
17,0,1,11,4,11,13,17,2,14,77,33,88,68,4.4078125,75.3125,0.0,ChIJgxO3EgAb6zkR5ZaCu8CjLEg,27.670994,85.4298429,Bhaktapur durbar square,bar,bar,1
17,0,1,11,4,11,13,17,2,14,77,33,88,69,4.4078125,75.3125,0.0110802639572066,ChIJsdhSwQwb6zkRlU0yhdd_ye8,27.6709939,85.4298429,Bhaktapur durbar square,bar,bar,1
24,5,0,27,6,8,4,13,1,11,76,33,32,31,4.517241379310345,70.41379310344827,89.22990327234858,ChIJ-xn2Tpwb6zkRmQ55LV5omVc,27.6675284,85.42521219999999,Bhaktapur durbar square,bar,bar,1
7,1,0,3,0,4,0,5,0,4,35,8,1,11,4.609999999999999,12.4,256.8734794683579,ChIJ0Z_TghMR6zkRdVUqdxEL9DA,27.6617555,85.4211059,Bhaktapur durbar square,sports_bar,bar,1
17,0,1,11,4,11,13,17,2,14,77,33,88,68,4.4078125,75.3125,0.0,ChIJe5s02Fgb6zkRGlCyTGv9Sns,27.670994,85.4298429,Bhaktapur durbar square,bar,bar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.5,69.14285714285714,0.0,ChIJV1ueTQAb6zkR8ofJbwqYSzw,27.6716863,85.4078543,Bhaktapur durbar square,bar,bar,1
9,3,0,32,12,11,0,13,1,14,73,31,12,13,4.661538461538462,12.615384615384617,157.74829728170633,ChIJS-BG2D8b6zkR3TX1lwJGMdI,27.7187165,85.36986449999999,Bhaktapur durbar square,restaurant,bar,1
17,2,0,48,10,7,2,17,9,13,60,20,5,65,4.461538461538462,187.58461538461535,89.51439719429325,ChIJQTsTBrob6zkRTDWuGJ2i0YY,27.7207542,85.3664586,Bhaktapur durbar square,bar,bar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1225.38716415209,ChIJMRY0TCwR6zkRKT27qpwpdyw,27.6587506,85.4085803,Bhaktapur durbar square,bar,bar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.95,29.0,79.8031707081494,ChIJB-CTJpEb6zkRgBO9h_DMAkQ,27.6734257,85.37443069999999,Bhaktapur durbar square,sports_bar,bar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.62,65.0,75.72278396374057,ChIJza2-P68b6zkRCVaPf855noA,27.6730144,85.4048528,Bhaktapur durbar square,bar,bar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.95,29.5,93.83151632302072,ChIJUTd8xf4b6zkRvCK6VRPEURM,27.672584,85.37432629999999,Bhaktapur durbar square,lounge_bar,bar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4315.280344854998,ChIJXUxIedsR6zkRsqYE0UMFv2Y,27.6206737,85.37648349999999,Bhaktapur durbar square,restaurant,bar,1
1,0,0,7,0,3,0,9,0,4,13,1,3,3,4.5,61.0,116.44818962423108,ChIJ36hRDQAZ6zkRw4dWqMAkY_A,27.6682206,85.3545974,Bhaktapur durbar square,bar,bar,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.25,103.0,94.05710639577804,ChIJuze_dTEb6zkRjIcGL02ADtE,27.666213,85.36608939999999,Bhaktapur durbar square,fast_food_restaurant,bar,1
5,2,1,13,8,9,1,5,2,13,37,18,15,25,4.177272727272728,141.95454545454547,4.022040674986868,ChIJQ7GEegAb6zkRuBst0OML_pg,27.6712485,85.4211892,Bhaktapur durbar square,bakery,bakery,1
10,6,1,13,2,2,9,10,3,11,60,23,39,28,4.52,98.8,97.63244997963577,ChIJRZQgKLIa6zkR2zKHhwN1Xxs,27.6762376,85.43231109999999,Bhaktapur durbar square,bakery,bakery,1
18,4,0,18,1,7,0,13,0,8,71,17,5,16,4.6466666666666665,55.4,29.060790079243223,ChIJFcyAUAAb6zkRIP7mmjXQVHU,27.664036700000004,85.4215698,Bhaktapur durbar square,cake_shop,bakery,1
9,2,2,18,7,11,9,11,4,18,53,27,45,54,4.355102040816327,102.83673469387756,9.22584186846261,ChIJTVMCiEMb6zkR3cM1mKl0oHA,27.6722426,85.4241006,Bhaktapur durbar square,bakery,bakery,1
25,6,1,31,8,13,9,11,2,14,78,35,50,67,4.314516129032258,94.66129032258064,112.32634044286932,ChIJHSl10Vsb6zkR-gAGMxyJuMo,27.669225,85.4250245,Bhaktapur durbar square,cake_shop,bakery,1
6,1,2,14,0,9,2,10,2,19,43,12,12,24,4.121052631578946,106.89473684210526,105.32764766711148,ChIJz5fmnugb6zkRDQW4y711j5I,27.6755555,85.4238632,Bhaktapur durbar square,cake_shop,bakery,1
8,2,2,17,8,11,6,11,4,17,49,27,43,49,4.363636363636364,104.95454545454544,23.169635155876232,ChIJhymW6KQa6zkRIJBJ-ScSN-Y,27.6721332,85.42382889999999,Bhaktapur durbar square,bakery,bakery,1
21,4,0,23,4,9,0,14,1,12,73,23,7,20,4.594117647058824,52.8235294117647,21.569241156828557,ChIJb9P4OQAb6zkR2YyjeZGso04,27.664928,85.4225076,Bhaktapur durbar square,bakery,bakery,1
21,4,0,22,1,6,0,10,0,11,53,20,4,21,4.715789473684211,47.10526315789474,68.87657657463657,ChIJszNwGwAb6zkRXxyWy8dH5d4,27.6627558,85.4259439,Bhaktapur durbar square,bakery,bakery,1
12,3,1,7,5,9,15,14,3,13,61,26,96,59,4.396226415094341,93.45283018867924,77.93025878867309,ChIJA8Q9bB4b6zkRDyqrZiDUZGI,27.6724444,85.4328455,Bhaktapur durbar square,bakery,bakery,1
12,4,1,9,1,4,5,13,5,14,56,25,43,34,4.416666666666667,74.56666666666666,146.20240730389366,ChIJGYcBMzUb6zkRhAu1M0dMpE8,27.6758929,85.4304317,Bhaktapur durbar square,bakery,bakery,1
26,4,0,26,3,6,3,13,1,13,76,32,29,29,4.519230769230769,52.76923076923077,19.91196339382333,ChIJfxj6_BQb6zkRQXXPh9QUySo,27.6669347,85.4258921,Bhaktapur durbar square,cake_shop,bakery,1
12,4,1,20,2,3,1,19,2,11,36,14,17,17,4.51875,63.5625,43.22480110413501,ChIJDzn-_TAb6zkR2WXN4nymx_E,27.6779364,85.43871109999999,Bhaktapur durbar square,bakery,bakery,1
10,2,1,15,1,2,0,18,2,8,26,8,5,18,4.564705882352941,59.41176470588236,30.56884237355728,ChIJnbMwU7kF6zkRahcFoNNwUfc,27.6782964,85.4404574,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,2,6,7,0,3,5.0,5.666666666666667,420.9985253727359,ChIJiyYe_WIR6zkR2AebOc7iCOU,27.6587274,85.4236834,Bhaktapur durbar square,bakery,bakery,1
8,2,1,6,2,10,0,9,1,6,48,18,34,2,3.0,2.0,220.2201386225043,ChIJp_Omeqsa6zkR62a61fmohts,27.66761,85.4356011,Bhaktapur durbar square,bakery,bakery,1
11,8,1,18,3,4,7,18,3,15,49,19,32,28,4.496,84.24,30.276144655623227,ChIJwfxmRwAb6zkR42SLQ3Y4PAM,27.6773449,85.4366268,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,1,0,0,0,0,0,0,1,0,7,4.485714285714286,57.285714285714285,62.39757168832684,ChIJjcBf7IAb6zkRnuo36K5tsOM,27.6703992,85.41052959999999,Bhaktapur durbar square,bakery,bakery,1
16,3,1,10,3,10,17,18,5,16,72,32,74,72,4.3890625,83.25,39.83648835035345,ChIJCyTINBgb6zkRnGjFDtmSd80,27.673373800000004,85.4311453,Bhaktapur durbar square,cake_shop,bakery,1
1,0,0,2,0,0,0,3,0,2,6,3,1,5,4.42,29.0,222.62464187584453,ChIJUV4c5iEF6zkRm3NNZPJrw6g,27.6793705,85.4446748,Bhaktapur durbar square,bakery,bakery,1
24,1,0,17,4,9,11,10,2,11,64,36,58,65,4.38135593220339,76.57627118644068,77.49476935822807,ChIJeZB1cR0b6zkRYZA8SgL78I8,27.6691013,85.4280711,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.542857142857143,43.42857142857143,21.96161250128384,ChIJB9MNrZsa6zkRKZyLeUTo9T4,27.6702332,85.4097139,Bhaktapur durbar square,manufacturer,bakery,1
14,1,2,11,3,9,10,16,5,20,60,26,43,66,4.3566666666666665,95.5,0.0,ChIJu-1fFQAb6zkR0ijCpVQ5QsE,27.6748464,85.42730979999999,Bhaktapur durbar square,bakery,bakery,1
15,8,1,23,4,4,8,22,3,16,66,20,39,29,4.514814814814815,83.74074074074075,69.70068878618098,ChIJa6P_PJIb6zkR0q6ypyc6cDI,27.6762265,85.43708319999999,Bhaktapur durbar square,bakery,bakery,1
21,4,0,24,4,9,0,15,1,12,77,24,9,20,4.658823529411765,52.0,19.79748290535218,ChIJz_HLkKAa6zkRI-JSf-EcXu4,27.6651025,85.42260449999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.425,119.25,55.20420612828946,ChIJeat63t0b6zkRDR7yMYObhQA,27.677718,85.40678609999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.75,1.5,220.49239723731608,ChIJoW_h-9IF6zkR8mr1Lphh374,27.682708,85.44651549999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.3,120.75,37.16029004452424,ChIJHxkA-_Ab6zkRcZmWFQsJ2Vs,27.6778707,85.40731880000001,Bhaktapur durbar square,bakery,bakery,1
7,4,0,11,5,3,0,22,1,11,23,11,16,8,4.6571428571428575,12.857142857142858,353.30166034113506,ChIJTfFnNwAF6zkRqbwg9bYkLpM,27.6737535,85.4419278,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,1,0,0,0,0,0,0,0,0,7,4.428571428571429,59.85714285714285,21.96161250128384,ChIJ1WN0bwAb6zkRKQh8k6tNtno,27.6702079,85.4099347,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,8,4.5,69.14285714285714,0.0,ChIJ_2FSR2wb6zkRdNLshCCXAmU,27.6716863,85.4078543,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,1,7,5,0,2,4.9,10.5,465.6453825549141,ChIJT8KdfwAR6zkRTpWCcf-zsmo,27.6590544,85.4283888,Bhaktapur durbar square,bakery,bakery,1
8,2,1,7,4,8,0,9,2,6,46,14,27,2,4.7,9.0,220.2201386225043,ChIJ81ubNKsa6zkRm-Bub0J4Mog,27.6668636,85.43767,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,899.1778147813377,ChIJzc_dlYgP6zkR0S3qVgfw_uY,27.6550939,85.4398645,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.066666666666666,125.0,20.3881460738535,ChIJRfd2XwAb6zkR_2brEyfhXHw,27.6782316,85.39856920000001,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.9,137.33333333333334,260.5706106197275,ChIJYZtNldQZ6zkRoIMZKJtmXiA,27.6659074,85.3887767,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,34.0,260.5706106197275,ChIJ7Vd3p0sb6zkRQmBgqQ5dxhw,27.6645848,85.3909606,Bhaktapur durbar square,bakery,bakery,1
5,2,1,13,8,9,1,7,2,13,40,23,24,32,4.293333333333334,111.93333333333334,44.43787504709584,ChIJW7ExtKcb6zkRIkIHPBvsN9E,27.6714981,85.4223347,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1579.6546683135962,ChIJcQnWCecF6zkRQhUXneSinw0,27.6917958,85.4588553,Bhaktapur durbar square,bakery,bakery,1
7,2,0,5,1,7,0,6,0,3,43,15,26,3,4.233333333333333,4.333333333333333,314.77455947591466,ChIJl_WzSwAb6zkRTGShvJeR_HM,27.6653103,85.43307879999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,20.0,94.05710639577804,ChIJsQvcUgAb6zkR9uzfa85mgTU,27.6653898,85.366322,Bhaktapur durbar square,bakery,bakery,1
0,0,0,1,0,1,0,3,0,2,9,0,0,0,,,513.9084636571938,ChIJf3EnL8Eb6zkRU9F1UITlAH8,27.7104149,85.376069,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.15,143.75,45.561756694902655,ChIJXzu06yYb6zkRCQaMWzG-Azs,27.6679927,85.3861735,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8333333333333335,163.0,199.59557867103672,ChIJi2Citygb6zkR2UoJiGc3ar8,27.6796344,85.40773030000001,Bhaktapur durbar square,bakery,bakery,1
0,0,0,1,0,0,0,0,0,0,0,0,0,2,4.7,7.5,220.49239723731608,ChIJC-CXqFUF6zkR2paglDA6OJI,27.6813731,85.44485770000001,Bhaktapur durbar square,,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6,5.0,206.297557558242,ChIJP85oIAAb6zkR0GGxfeJ7yE4,27.7149508,85.4073196,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,16.0,102.91085778022136,ChIJjWn88qwb6zkRyyKfuSuY1xI,27.683618,85.41136499999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2,23.0,447.1191170319962,ChIJHwoIKWYa6zkReuqUjcmkEs8,27.6809137,85.3861548,Bhaktapur durbar square,bakery,bakery,1
6,2,2,16,1,10,5,10,3,18,47,20,26,37,4.315151515151515,104.87878787878788,99.63105803377088,ChIJ-ymMJJwb6zkRmK71B8ywEcM,27.6737961,85.4238925,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.9,15.0,206.297557558242,ChIJmxKf15sb6zkRrhvGkSI01KE,27.7153174,85.4052685,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,10.0,408.79456827422746,ChIJJW1fcgAR6zkRNcTqMHyzftw,27.6570242,85.39217819999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,14.0,408.79456827422746,ChIJo5BdNGYR6zkRKmehf5Lmo2o,27.6596753,85.39505969999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.7,25.5,462.65736604437416,ChIJB9SSjg8a6zkR-4oLTOq5-Bw,27.6702645,85.3649554,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.533333333333333,174.0,0.5012189215395845,ChIJef1mhYMb6zkRspxC0v9gYoY,27.6699223,85.38580309999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.25,141.75,91.79524802200304,ChIJSTrqRgAb6zkRSYHXv5ZyzsA,27.6755289,85.3980283,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,859.449931346673,ChIJrfd9fgAb6zkRzi8tAI7XCz0,27.7137803,85.4159354,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,48.0,447.1191170319962,ChIJC5YUrf4b6zkRAnm_k_SMQUQ,27.6845823,85.38804259999999,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.433333333333333,146.66666666666666,0.5012189215395845,ChIJr9v0Dccb6zkR5bWQzTisZFw,27.6699192,85.3857994,Bhaktapur durbar square,bakery,bakery,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,821.3813427760499,ChIJFxP9wlcX6zkRQ0jiKyyu0uo,27.6554342,85.3493167,Bhaktapur durbar square,bakery,bakery,1
18,0,2,14,3,10,13,17,3,17,78,33,65,74,4.340298507462687,90.91044776119404,15.05757783622974,ChIJYXFUGgAb6zkRWzgzLLZnG0g,27.6716691,85.4285566,Bhaktapur durbar square,coffee_shop,coffee_shop,1
25,4,0,26,1,7,0,13,0,15,69,28,13,20,4.6000000000000005,45.8235294117647,45.63195588557687,ChIJhZCKFQAb6zkR8q96Opqu1Jk,27.6644989,85.42573220000001,Bhaktapur durbar square,coffee_shop,coffee_shop,1
10,9,1,17,3,4,8,18,4,17,51,18,39,29,4.496153846153846,85.8076923076923,69.74455930637134,ChIJLfianp0b6zkRqHd1RzsLNvQ,27.677081,85.4359849,Bhaktapur durbar square,coffee_shop,coffee_shop,1
22,4,0,21,1,7,0,12,0,11,68,22,6,20,4.594117647058824,53.0,203.06044970738208,ChIJjQHbbAAb6zkR0Bn3ZK0sL0Q,27.663398,85.42367999999999,Bhaktapur durbar square,coffee_shop,coffee_shop,1
19,2,2,19,3,11,12,15,3,18,73,38,63,79,4.322058823529412,90.86764705882354,67.69813499494263,ChIJxWOrBAAb6zkRvBhEecmetyY,27.6705049,85.4272373,Bhaktapur durbar square,coffee_shop,coffee_shop,1
15,2,1,6,5,9,16,14,2,10,61,25,97,64,4.387931034482759,88.75862068965517,77.93025878867309,ChIJR3A8GwAb6zkRa1Oy88haYCA,27.6718003,85.4325282,Bhaktapur durbar square,coffee_shop,coffee_shop,1
26,4,0,26,3,5,4,13,1,13,76,33,30,30,4.5,54.71428571428572,15.97271301030254,ChIJ8Trbwzcb6zkROaQNr491Ik0,27.6670979,85.4259766,Bhaktapur durbar square,coffee_shop,coffee_shop,1
4,2,1,13,8,9,1,5,2,11,35,16,11,23,4.119999999999999,147.45,42.80244199064503,ChIJdwnILQAb6zkR9zC48g8WWMg,27.671192,85.4207331,Bhaktapur durbar square,coffee_shop,coffee_shop,1
5,2,1,13,8,9,1,6,2,11,36,21,22,27,4.216666666666666,131.70833333333334,32.07855778470078,ChIJB6gJGQAb6zkRWn-VZoTniEQ,27.6712991,85.42194359999999,Bhaktapur durbar square,coffee_shop,coffee_shop,1
13,6,0,16,6,7,11,17,4,15,64,29,63,51,4.406666666666667,88.57777777777778,56.56938787015776,ChIJn_O4ZgAb6zkRzAbU_GGGK5w,27.6742754,85.4330135,Bhaktapur durbar square,coffee_shop,coffee_shop,1
