place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m
ChIJc6SFXQAZ6zkRV3XbkgWLnQ4,office,CREATRIX TECHNOLOGOES,corporate_office,"Chettrapal Bhagvati Galli, Lalitpur 44600, Nepal",27.6850307,85.31975659999999,1392.53
ChIJB2hW5aMZ6zkRazmiKJSsVUo,office,MY Trade Center,corporate_office,"M8HP+QWQ, Kathmandu 44600, Nepal",27.6794715,85.3373696,1392.65
ChIJe2LAfg0Z6zkRvyQVQGnhSNI,office,Sam Events,corporate_office,"Bakhundole, Lalitpur 44600, Nepal",27.6823806,85.3151383,1392.92
ChIJtS8ByywY6zkR-TgqeBTpa68,office,Kriyasheel Kreations,corporate_office,"Damodar Marg, Lalitpur 44600, Nepal",27.6659877,85.3135947,1393.14
ChIJ7zU7i7YZ6zkRLmLQzm8mtZk,office,SubWay Nepal Engineering Consultancy,corporate_office,"M8PC+22R, Lalitpur 44600, Nepal",27.6851236,85.3200041,1393.34
ChIJ8c6ij6kZ6zkR-xYoQ2KHlcU,office,Jugad production,corporate_office,"M8JP+9FW, Kathmandu 44600, Nepal",27.681059,85.3362099,1394.2
ChIJB9l1yywY6zkRskZJNDCs9EA,office,Associate Travel,corporate_office,"M887+9CV, Lalitpur 44600, Nepal",27.6659812,85.31355479999999,1396.74
ChIJs7kxfC0Y6zkRcmm70n9MnYM,office,Rural Access Program,corporate_office,"M896+WH6, Lalitpur 44600, Nepal",27.6697913,85.311406,1397.54
ChIJQSNhfTYY6zkRipOaELuVADk,office,Build Up Nepal,corporate_office,"Kusunti Height, Ring Rd Uttar, ललितपुर 44700, Nepal",27.664507,85.31494289999999,1399.56
ChIJ7eYgawAZ6zkRAxxMjEUUn-8,office,Benchmark Research and Training Associates,corporate_office,"Kathmandu 44600, Nepal",27.6795118,85.3374276,1399.82
ChIJTTfBOgAZ6zkRC57h5wkcnpQ,office,ProCircle Business Consultants Pvt. Ltd.,corporate_office,"M8C6+J9F, Lalitpur 44600, Nepal",27.6715723,85.310935,1399.9
ChIJD0PG0UsZ6zkR7PBBMGdOvFI,office,Botsplash Technologies Pvt. Ltd.,corporate_office,"Shanti Chok Marg, Lalitpur 44600, Nepal",27.6716932,85.31091219999999,1400.23
ChIJ_e5LFAAZ6zkRUrR1YT_d-rY,office,Kupandole Jugwal Lalitpur,corporate_office,"M8P9+3XG, Jwagal Madhu Marg, Lalitpur 44600, Nepal",27.6851767,85.319958,1400.47
ChIJh_u-JwAZ6zkRNI_22lv1Oic,office,Sekhai skill & language training center,corporate_office,"M8J8+X27, Bakhundole Marg, Lalitpur 44600, Nepal",27.6824128,85.3150586,1400.96
ChIJpZa2EbUZ6zkRHC0x3mSybSI,office,Asteroid venture Pvt. Ltd.,corporate_office,"162 Kupondole Rd, Lalitpur 44700, Nepal",27.6832275,85.3160934,1401.19
ChIJRU21MXAZ6zkRhZzgNMA0Drc,office,TechInherit Pvt. Ltd.,corporate_office,"M8MM+9G3, Shree Nagar Marg, Kathmandu 44600, Nepal",27.6833842,85.33378689999999,1407.55
ChIJs29U6usZ6zkRmaXOUurkVS0,office,Basuki Trading Company,corporate_office,"M8HQ+684, Kathmandu 44600, Nepal",27.6780241,85.3383214,1408.97
ChIJI68Yn5UZ6zkRzKqCukzeWRI,office,Tea City,corporate_office,"M887+8CJ, Damodar Marg, Lalitpur 44700, Nepal",27.6658344,85.3135198,1409.21
ChIJ3ZFgBL8Z6zkR7j7QLXxMnCA,office,Jaya Buland Nirman Company,corporate_office,"M8MJ+WFQ, Kathmandu 44600, Nepal",27.6848409,85.3312246,1412.13
ChIJpRdeZKMb6zkROO6EY3h012I,office,Mero Rating,corporate_office,"Kathmandu 44600, Nepal",27.6832283,85.3340841,1412.27
ChIJq9iRyiwY6zkRoGUxKRiLVas,office,The Himalayan Connections,corporate_office,"M887+8C6, Damodar Marg, Lalitpur 44600, Nepal",27.6657843,85.31352260000001,1412.32
ChIJScrEDVUY6zkRDWq4BwQYmww,office,Lucky Productions Pvt. Ltd.,corporate_office,"Mahalaxmisthan, Lalitpur-15, Kathmandu 44700, Nepal",27.6618226,85.3189475,1418.64
ChIJB9U94NEZ6zkRWqo6pXTlKZ0,office,Dewdrop Water Treatment Services Pvt. Ltd.,corporate_office,"8 Ward, Lalitpur 44600, Nepal",27.6681664,85.338139,1418.74
ChIJqbNlp0EZ6zkRxzn2d6jkUP8,office,Yashodhara Sadan,corporate_office,"Madhya Marg, Kathmandu 44600, Nepal",27.6846287,85.33186189999999,1419.68
ChIJC2OZUQAZ6zkR7Bsu5tPXjgg,office,SCSS Consulting,corporate_office,"M8C6+Q7C, Lalitpur 44600, Nepal",27.6719577,85.3106631,1420.92
ChIJfc46SAAZ6zkRGCMhSg-AGo0,office,Deu Ghar Pvt. Ltd.,corporate_office,"M8HQ+3F7, Sahyoginagar Marga, Kathmandu 44600, Nepal",27.6776733,85.3386645,1427.02
ChIJy6NUnfMZ6zkRwgD1_PbtvAQ,office,代表处办公室,corporate_office,"03 Jhamsikhel Road, Lalitpur 44600, Nepal",27.6770875,85.3110995,1428.93
ChIJMTbxl9YZ6zkRI3wEsHSaj3w,office,Cepad Hydro Consultants,corporate_office,"M869+R6M, Road, Lalitpur 44700, Nepal",27.6620789,85.3180344,1433.62
ChIJmbFCOgAZ6zkRxjFdhTanEUw,office,Mabilung Energy,corporate_office,"M8M8+JM4, Kupondole Hts Rd, Lalitpur 44600, Nepal",27.6840044,85.31670199999999,1434.6
ChIJgf40BQAX6zkRRJuBQ07lUzA,office,Shivani Biotech Pvt Ltd,corporate_office,"44600, Nepal",27.6640655,85.3350801,1436.23
ChIJDfxyJuAZ6zkRcLxHMUHS5GQ,office,TATUS Pvt. Ltd,consultant,"Dautil Marg, Lalitpur 44600, Nepal",27.6619226,85.31826749999999,1438.18
ChIJ3zCqbAAZ6zkR4u0QMTykO14,office,WELCOME HOUSE,corporate_office,"M8GQ+5Q8, Amaravati Marg, Kathmandu 44600, Nepal",27.675412100000003,85.3394486,1440.3
ChIJ70VYaVcZ6zkR2kJwK4yZRz0,office,Tamrakar bhushan,corporate_office,"Kathmandu 44600, Nepal",27.684812500000003,85.3319375,1441.2
ChIJ9_fVskQZ6zkRT8YQfcbxWTY,office,Collection Point (Hero Service Center),corporate_office,"M87M+FVQ, Lalitpur 44700, Nepal",27.6637122,85.3347477,1442.89
ChIJlwPBWdcZ6zkRhqrdIvL7hlM,office,A7 Visuals,corporate_office,"M8M8+965, Bakhundole, Lalitpur 44600, Nepal",27.6833793,85.3156164,1443.99
ChIJYbZoEAAZ6zkRPGEPURIx8QA,office,ROE Network,corporate_office,"M86G+4FG, Lalitpur 44700, Nepal",27.6604345,85.32602750000001,1445.24
