area,u,v,key,osmid,name,highway,oneway,maxspeed,clipped_length_m,geometry_wkt
Baneshwor,1382824315,2027912414,0,184551965,Lakhe Chaur Marg,residential,False,,73.84169142036802,"LINESTRING (85.332666 27.694354, 85.332641 27.694074, 85.332626 27.693908, 85.332611 27.693689)"
Baneshwor,1281221704,2174589222,0,116921732,Banda Ganga Marg,residential,False,,193.05871470509928,"LINESTRING (85.337584 27.695559, 85.338194 27.695589, 85.338461 27.695553, 85.338606 27.695552, 85.338761 27.695536, 85.33893 27.69552, 85.339131 27.695472, 85.339294 27.695421, 85.339514 27.695385)"
Baneshwor,1281221704,2176739905,0,232504139,देवकोटा सडक,secondary,False,,39.38795782355322,"LINESTRING (85.337584 27.695559, 85.337539 27.695484, 85.33743 27.695377, 85.337375 27.695261)"
Baneshwor,1281221704,10902101316,0,1173358193,Kasturi Marga,residential,False,20,135.03321772807135,"LINESTRING (85.337584 27.695559, 85.337652 27.695489, 85.337697 27.695285, 85.337722 27.695278, 85.33811 27.695257, 85.338113 27.695255, 85.338114 27.695252, 85.338113 27.695142, 85.338111 27.695075, 85.338112 27.695074, 85.338113 27.695072, 85.338249 27.695048, 85.338331 27.695059, 85.338443 27.695073, 85.338513 27.695066)"
Baneshwor,2174589222,2137067432,0,116921732,Banda Ganga Marg,residential,False,,28.051214892366083,"LINESTRING (85.339514 27.695385, 85.339695 27.69535, 85.33979 27.695324)"
Baneshwor,2174589222,12075223091,0,1303892228,,residential,False,,43.41922297349028,"LINESTRING (85.339514 27.695385, 85.339557 27.695575, 85.339548 27.695614, 85.339528 27.695625, 85.33938 27.695665)"
Baneshwor,2176739905,2176739906,0,207416844,Sahabhagita Marg,residential,False,,65.50701992076138,"LINESTRING (85.337375 27.695261, 85.337037 27.695386, 85.336758 27.69548)"
Baneshwor,2176739905,1382824340,0,232504139,देवकोटा सडक,secondary,False,,23.943520371236325,"LINESTRING (85.337375 27.695261, 85.337332 27.695159, 85.337299 27.695056)"
Baneshwor,1281221707,6537401367,0,111984897,Kalika Marga,residential,False,,130.59752059184822,"MULTILINESTRING ((85.325636 27.701819, 85.325435 27.701732, 85.325094 27.701576, 85.324996 27.701545, 85.324765 27.701505), (85.324376 27.700951, 85.324377 27.700913, 85.324356 27.700794, 85.324318 27.700694, 85.324269 27.700637))"
Baneshwor,1281221707,1400078184,0,126253284,Goshwara Marg,residential,False,,141.00159978565762,"LINESTRING (85.325636 27.701819, 85.325729 27.701727, 85.325794 27.701698, 85.32585 27.701676, 85.326133 27.701596, 85.326334 27.701608, 85.32668 27.701694, 85.32685 27.70173, 85.326961 27.701782)"
Baneshwor,1281221707,8408454980,0,649070248,,unclassified,False,,58.64516333797465,"LINESTRING (85.325636 27.701819, 85.325559 27.701933, 85.325482 27.702007, 85.325458 27.702043, 85.325407 27.702224, 85.325401 27.702291)"
Baneshwor,6537401367,6537401360,0,696973895,Kalika Marga,residential,True,,15.834338407523715,"LINESTRING (85.324269 27.700637, 85.324199 27.700574, 85.32416 27.700532)"
Baneshwor,1400078184,1400078237,0,508291597,,residential,False,,72.68666130739786,"LINESTRING (85.326961 27.701782, 85.327101 27.702155, 85.327193 27.702404)"
Baneshwor,1281221716,1400078036,0,112783313,रुद्रमती मार्ग,tertiary,False,,83.33532180547536,"LINESTRING (85.330925 27.699858, 85.331031 27.699903, 85.331118 27.699934, 85.331269 27.699966, 85.331392 27.699966, 85.331745 27.699926)"
Baneshwor,1281221716,1400078078,0,126253258,,residential,False,,78.0657505538759,"LINESTRING (85.330925 27.699858, 85.33092 27.699959, 85.330929 27.70007, 85.330942 27.700147, 85.331007 27.70034, 85.331105 27.700534)"
Baneshwor,1400078036,1400078067,0,185569002,,residential,False,,51.954728040520166,"LINESTRING (85.331745 27.699926, 85.331758 27.699972, 85.331793 27.700066, 85.331783 27.700075, 85.331746 27.700086, 85.331785 27.70036)"
Baneshwor,1400078078,1400078067,0,126253249,Pathivara Marg,residential,False,,71.74257228145477,"LINESTRING (85.331105 27.700534, 85.331221 27.700474, 85.33138 27.700406, 85.331442 27.700393, 85.331559 27.700364, 85.331621 27.700378, 85.331645 27.700385, 85.331785 27.70036)"
Baneshwor,1400078078,2147423128,0,126253249,Pathivara Marg,residential,False,,36.552624853059214,"LINESTRING (85.331105 27.700534, 85.331051 27.700586, 85.331 27.700623, 85.330951 27.700666, 85.330806 27.700719)"
Baneshwor,1281233878,1941180378,0,182984267,संखामुल मार्ग,secondary,False,,8.725593456996236,"LINESTRING (85.333334 27.68383, 85.333325 27.683751)"
Baneshwor,1281233878,1281233921,0,182776065,Shree Aadarsha Marg,residential,False,,68.78783838903624,"LINESTRING (85.333334 27.68383, 85.332983 27.683949, 85.332935 27.683969, 85.332919 27.683997, 85.332941 27.684203)"
Baneshwor,1281233878,1931989930,0,182984267,संखामुल मार्ग,secondary,False,,66.553720712963,"LINESTRING (85.333334 27.68383, 85.333343 27.683871, 85.333363 27.683916, 85.333584 27.684313, 85.333617 27.684373)"
Baneshwor,1941180378,11055636761,0,182984267,संखामुल मार्ग,secondary,False,,30.085829883114403,"LINESTRING (85.333325 27.683751, 85.33331 27.683564, 85.333321 27.683481)"
Baneshwor,1941180378,1936281038,0,183251150,Sankhamul Marg,residential,False,,75.0660968853341,"LINESTRING (85.333325 27.683751, 85.33343 27.683738, 85.333675 27.683698, 85.334069 27.683611)"
Baneshwor,1281233921,1281234036,0,182776065,Shree Aadarsha Marg,residential,False,,24.27312576226224,"LINESTRING (85.332941 27.684203, 85.332698 27.684234)"
Baneshwor,1281233921,1931989933,0,182831708,,residential,False,,43.72201937818114,"LINESTRING (85.332941 27.684203, 85.332938 27.684387, 85.332954 27.684597)"
Baneshwor,1931989930,1931994011,0,182832214,Om Krishna Marg,residential,False,,115.5415208651453,"LINESTRING (85.333617 27.684373, 85.3337 27.684312, 85.333827 27.684236, 85.333835 27.684207, 85.333886 27.684138, 85.33391 27.684096, 85.334072 27.684069, 85.334355 27.68402, 85.334607 27.683914)"
Baneshwor,1931989930,1281233905,0,182984267,संखामुल मार्ग,secondary,False,,237.05467083983095,"LINESTRING (85.333617 27.684373, 85.333697 27.684479, 85.333812 27.684632, 85.333863 27.68467, 85.333918 27.684672, 85.333986 27.684675, 85.334194 27.684553, 85.334231 27.684544, 85.334281 27.684533, 85.334356 27.684552, 85.334394 27.684583, 85.334415 27.684619, 85.334487 27.684744, 85.334525 27.68481, 85.334534 27.684825, 85.334672 27.684989, 85.334689 27.685008, 85.334778 27.685105, 85.334973 27.685323, 85.335045 27.685403, 85.335088 27.685491, 85.335114 27.685627)"
Baneshwor,1281233885,4508222042,0,182984267,संखामुल मार्ग,secondary,False,,25.392952659906808,"LINESTRING (85.335289 27.687332, 85.335262 27.687104)"
Baneshwor,1281233885,1281234039,0,124188156,Shubarna Marg,residential,False,,165.8277887441181,"LINESTRING (85.335289 27.687332, 85.334991 27.687372, 85.334835 27.687373, 85.334707 27.68735, 85.334559 27.687296, 85.334307 27.687164, 85.334261 27.687145, 85.33412 27.687107, 85.333882 27.68699, 85.333731 27.686918)"
Baneshwor,4508222042,1281234079,0,182984267,संखामुल मार्ग,secondary,False,,32.1636523034906,"LINESTRING (85.335262 27.687104, 85.33524 27.686815)"
Baneshwor,4508222042,2273499392,0,218046714,,residential,False,,22.093563420037007,"LINESTRING (85.335262 27.687104, 85.335039 27.68712)"
Baneshwor,1281234039,1281233928,0,112785203,Shwet Binayak Marg,residential,False,,61.51334925655799,"LINESTRING (85.333731 27.686918, 85.333568 27.687044, 85.333405 27.687119, 85.333288 27.687164, 85.333198 27.687193)"
Baneshwor,1281234039,11986984704,0,124188156,Shubarna Marg,residential,False,,93.49438537828357,"LINESTRING (85.333731 27.686918, 85.333644 27.686873, 85.333292 27.686787, 85.333234 27.686772, 85.333188 27.68675, 85.332975 27.686482)"
Baneshwor,1281233887,1281233954,0,182984830,बागमती कोरिडोर,tertiary,False,,190.6712021215045,"LINESTRING (85.343318 27.686211, 85.343284 27.686163, 85.343205 27.685997, 85.343166 27.685889, 85.343112 27.685741, 85.343074 27.685625, 85.343049 27.685504, 85.343037 27.685397, 85.343049 27.685171, 85.343042 27.68504, 85.343014 27.684804, 85.342988 27.684615, 85.342978 27.684537)"
Baneshwor,1281233887,1281233897,0,182984830,बागमती कोरिडोर,tertiary,False,,38.07242635214521,"LINESTRING (85.343318 27.686211, 85.343302 27.686296, 85.343307 27.686373, 85.343284 27.686401, 85.343164 27.686444, 85.343132 27.686457)"
Baneshwor,1281233887,1350400473,0,649457745,,unclassified,False,,67.65411079658132,"LINESTRING (85.343318 27.686211, 85.343425 27.686273, 85.343563 27.686597, 85.343563 27.686747)"
Baneshwor,1281233954,1931372127,0,182984831,,residential,False,,12.420784377145226,"LINESTRING (85.342978 27.684537, 85.342854 27.684517)"
Baneshwor,1281233954,1931252816,0,172998787,Bagmati Corridor,secondary,False,,304.77806092497116,"LINESTRING (85.342978 27.684537, 85.342918 27.6842, 85.342911 27.684171, 85.342891 27.684112, 85.342864 27.684054, 85.342829 27.683998, 85.342787 27.683948, 85.342763 27.683925, 85.342737 27.683905, 85.342613 27.683825, 85.34251 27.683746, 85.342418 27.683664, 85.34237 27.683613, 85.3419 27.682948, 85.341649 27.682582, 85.341502 27.682382, 85.341391 27.68224)"
Baneshwor,1281233897,1281234065,0,709760707,,tertiary,False,,8.491876945463797,"LINESTRING (85.343132 27.686457, 85.343163 27.686529)"
Baneshwor,1281233897,1931372233,0,709760705,,tertiary,True,,66.49885514629104,"LINESTRING (85.343132 27.686457, 85.343005 27.686486, 85.342478 27.686603)"
Baneshwor,1350400473,4373161206,0,120435375,Gyankunza Marg,residential,False,,109.16287558835656,"LINESTRING (85.343563 27.686747, 85.343674 27.687102, 85.343755 27.687172, 85.344061 27.687461, 85.344172 27.687528)"
Baneshwor,1350400473,1933491192,0,120435375,Gyankunza Marg,residential,False,,34.05132503447168,"LINESTRING (85.343563 27.686747, 85.343325 27.686711, 85.343234 27.686666)"
Baneshwor,1350400473,4373161018,0,184537948,Siddheshwar Marg,residential,False,,84.86733157136958,"LINESTRING (85.343563 27.686747, 85.343698 27.686746, 85.344167 27.686845, 85.344293 27.686891, 85.344377 27.68695)"
Baneshwor,1281233890,1281234133,0,112785215,Madhya Marg,residential,False,,13.939831312169739,"LINESTRING (85.328673 27.686922, 85.328552 27.686986)"
Baneshwor,1281233890,1281234028,0,112785215,Madhya Marg,residential,False,,119.8279576762698,"LINESTRING (85.328673 27.686922, 85.328775 27.68683, 85.328961 27.686678, 85.329131 27.686568, 85.329193 27.686537, 85.329585 27.686352, 85.329669 27.686319)"
Baneshwor,1281233890,1934727603,0,183110572,Shram Marg,residential,False,,44.39661886556586,"LINESTRING (85.328673 27.686922, 85.32878 27.686936, 85.329104 27.687032)"
Baneshwor,1281234133,1934727604,0,112785215,Madhya Marg,residential,False,,77.97640381616435,"LINESTRING (85.328552 27.686986, 85.328331 27.687054, 85.328235 27.687091, 85.32795 27.687188, 85.327811 27.687231)"
Baneshwor,1281234133,1934705656,0,183108217,Paawan Marg,residential,False,,57.64834138961206,"LINESTRING (85.328552 27.686986, 85.328528 27.686959, 85.328501 27.686889, 85.328444 27.686611, 85.32844 27.686519, 85.328426 27.686484)"
Baneshwor,1281234028,1941172901,0,112785215,Madhya Marg,residential,False,,63.60089075689177,"LINESTRING (85.329669 27.686319, 85.329796 27.686232, 85.329936 27.686094, 85.330084 27.685973, 85.330151 27.685942)"
Baneshwor,1281234028,7171225772,0,183702245,Bhawan Marg,residential,False,,90.56483535021802,"LINESTRING (85.329669 27.686319, 85.329613 27.686264, 85.329491 27.686061, 85.329331 27.685756, 85.329268 27.685589)"
Baneshwor,1281234028,1382902952,0,183702245,Bhawan Marg,residential,False,,83.91926170511012,"LINESTRING (85.329669 27.686319, 85.329714 27.686345, 85.3298 27.686381, 85.3301 27.68649, 85.330199 27.686533, 85.330294 27.686575, 85.330449 27.686617)"
Baneshwor,1934727603,1934727607,0,183110572,Shram Marg,residential,False,,57.834088511550306,"LINESTRING (85.329104 27.687032, 85.329368 27.687105, 85.32948 27.687143, 85.32953 27.687162, 85.329644 27.687228)"
Baneshwor,1934727603,1934727633,0,183110573,Tri Ratna Marg,residential,False,,149.9136791811401,"LINESTRING (85.329104 27.687032, 85.329026 27.687265, 85.328951 27.687604, 85.328858 27.687851, 85.328753 27.688118, 85.328751 27.688137, 85.328762 27.688152, 85.328814 27.688166, 85.328853 27.688178, 85.328895 27.688198, 85.328937 27.68824)"
Baneshwor,1281233893,1281233967,0,182984831,,residential,False,,80.21451065011416,"LINESTRING (85.340072 27.684419, 85.340362 27.684331, 85.340428 27.684303, 85.340496 27.684336, 85.340523 27.684355, 85.340715 27.684585)"
Baneshwor,1281233893,1931372135,0,183197639,Aalok Nagar Marg,residential,False,,50.344310211205496,"LINESTRING (85.340072 27.684419, 85.340183 27.684618, 85.340312 27.684753, 85.340361 27.684787)"
Baneshwor,1281233893,1931981201,0,183197639,Aalok Nagar Marg,residential,False,,52.00661216842556,"LINESTRING (85.340072 27.684419, 85.340023 27.684401, 85.339962 27.684367, 85.339683 27.684324, 85.339571 27.68429)"
Baneshwor,1281233967,1931372135,0,182830421,,residential,False,,41.43363117566184,"LINESTRING (85.340715 27.684585, 85.340361 27.684787)"
Baneshwor,1281233967,1931981211,0,182984831,,residential,False,,27.112276476886894,"LINESTRING (85.340715 27.684585, 85.340865 27.684509, 85.340928 27.684438)"
Baneshwor,1931372135,1931981262,0,183197639,Aalok Nagar Marg,residential,False,,60.494737687400814,"LINESTRING (85.340361 27.684787, 85.340474 27.684925, 85.340722 27.685229)"
Baneshwor,1931981201,1931981207,0,182830407,,residential,False,,26.712720247368853,"LINESTRING (85.339571 27.68429, 85.339482 27.684518)"
Baneshwor,1931981201,1872454781,0,183197639,Aalok Nagar Marg,residential,False,,25.85285055957848,"LINESTRING (85.339571 27.68429, 85.339538 27.684271, 85.339426 27.684205, 85.339339 27.68419)"
Baneshwor,1281233896,1931252868,0,182984831,,residential,False,,14.815856226802605,"LINESTRING (85.342301 27.684426, 85.342153 27.684451)"
Baneshwor,1281233896,1931981217,0,182830428,,residential,False,,79.30123829488646,"LINESTRING (85.342301 27.684426, 85.342294 27.684638, 85.342576 27.684662, 85.342859 27.684665)"
Baneshwor,1281233896,1931372127,0,182984831,,residential,False,,55.55959281173071,"LINESTRING (85.342301 27.684426, 85.34269 27.684484, 85.342854 27.684517)"
Baneshwor,1931252868,6110985947,0,182769394,,residential,False,,40.6181432230998,"LINESTRING (85.342153 27.684451, 85.342132 27.684418, 85.342063 27.684205, 85.34203 27.684102)"
Baneshwor,1931252868,1281234068,0,182984831,,residential,False,,49.32580034377675,"LINESTRING (85.342153 27.684451, 85.342046 27.68443, 85.341657 27.684464)"
Baneshwor,1931981217,1931372127,0,183197637,Aalok Madhya Marga,residential,False,,16.32706731680733,"LINESTRING (85.342859 27.684665, 85.342854 27.684517)"
Baneshwor,1931981217,1931372147,0,183197637,Aalok Madhya Marga,residential,False,,53.08601799235839,"LINESTRING (85.342859 27.684665, 85.342861 27.684856, 85.342827 27.684857, 85.342756 27.684861, 85.342538 27.684875)"
Baneshwor,1281234065,1933482456,0,709760707,,tertiary,False,,6.592202132933446,"LINESTRING (85.343163 27.686529, 85.34319 27.686583)"
Baneshwor,1281234065,1480868048,0,"[182984272, 232095630]",मदन भण्डारी पथ,trunk,True,,389.1251722573154,"LINESTRING (85.343163 27.686529, 85.343029 27.686559, 85.34231 27.68672, 85.341598 27.686888, 85.341572 27.686894, 85.340731 27.68707, 85.340294 27.687167, 85.339336 27.687382)"
Baneshwor,1931372233,6671608037,0,709760705,,tertiary,True,,34.254955251993756,"LINESTRING (85.342478 27.686603, 85.342141 27.686677)"
Baneshwor,1931372233,1931372226,0,182784033,आलोक मध्य मार्ग,residential,False,,112.46152854575197,"LINESTRING (85.342478 27.686603, 85.342471 27.686572, 85.342394 27.686451, 85.342315 27.686331, 85.342138 27.686096, 85.342184 27.68603, 85.342476 27.685804)"
Baneshwor,1281233898,1281234035,0,112785206,Simrik Marg,residential,False,,73.45708314649711,"LINESTRING (85.332752 27.686768, 85.332418 27.686429, 85.332336 27.686377, 85.332238 27.686291)"
Baneshwor,1281233898,1281233928,0,112785206,Simrik Marg,residential,False,,64.62890434955744,"LINESTRING (85.332752 27.686768, 85.332921 27.686932, 85.33299 27.686983, 85.333043 27.687023, 85.333198 27.687193)"
Baneshwor,1281233898,1382902964,0,"[124188189, 588792295]","['Simrik Marga', 'Simrik Marg']",residential,False,,96.17795020102113,"LINESTRING (85.332752 27.686768, 85.332569 27.686886, 85.332371 27.687001, 85.332624 27.687398)"
Baneshwor,1281234035,1281234138,0,124188156,Shubarna Marg,residential,False,,51.023571479998324,"LINESTRING (85.332238 27.686291, 85.332329 27.686266, 85.332433 27.686246, 85.332569 27.686228, 85.33274 27.686184)"
Baneshwor,1281234035,1382902945,0,124188156,Shubarna Marg,residential,False,,24.430471602398224,"LINESTRING (85.332238 27.686291, 85.332164 27.686237, 85.332028 27.686177)"
Baneshwor,1281233928,1382902964,0,112785203,Shwet Binayak Marg,residential,False,,61.17714745348865,"LINESTRING (85.333198 27.687193, 85.333127 27.687204, 85.333042 27.687229, 85.33287 27.687304, 85.332624 27.687398)"
Baneshwor,1281233928,4914887993,0,178153344,Sajha Galli,residential,False,,182.68137378629058,"LINESTRING (85.333198 27.687193, 85.333242 27.687268, 85.333267 27.68733, 85.333291 27.687404, 85.333312 27.687485, 85.333335 27.687528, 85.333345 27.687565, 85.333383 27.687638, 85.333401 27.687691, 85.33342 27.687711, 85.33344 27.687723, 85.33347 27.687715, 85.333504 27.687695, 85.333561 27.687687, 85.333597 27.687699, 85.333631 27.687738, 85.333683 27.687798, 85.333706 27.687818, 85.333739 27.687853, 85.333762 27.68786, 85.333781 27.687879, 85.333784 27.68789, 85.333776 27.687927, 85.333757 27.687952, 85.333734 27.687976, 85.333722 27.688001, 85.33371 27.688025, 85.333686 27.688079, 85.333678 27.688159, 85.333684 27.688218, 85.333688 27.688255, 85.333747 27.688452, 85.333769 27.688519)"
Baneshwor,1382902964,1281234122,0,112785203,Shwet Binayak Marg,residential,False,,19.28145282127161,"LINESTRING (85.332624 27.687398, 85.332444 27.687465)"
Baneshwor,1281233905,11986984706,0,124188133,Kirti Marg,residential,False,,187.08657158712964,"LINESTRING (85.335114 27.685627, 85.334771 27.685677, 85.334565 27.685715, 85.334325 27.685733, 85.334076 27.685798, 85.333722 27.68591, 85.333578 27.685973, 85.333358 27.686067, 85.333321 27.686108)"
Baneshwor,1281233905,1908520542,0,182778837,Pragati Nagar Marga,residential,False,,69.22809458594128,"LINESTRING (85.335114 27.685627, 85.335228 27.68558, 85.33533 27.685574, 85.335387 27.685545, 85.335441 27.685481, 85.335647 27.685266)"
Baneshwor,1281233905,1281234079,0,182984267,संखामुल मार्ग,secondary,False,,132.33696371338232,"LINESTRING (85.335114 27.685627, 85.335124 27.685739, 85.33514 27.685922, 85.335157 27.686266, 85.335179 27.68648, 85.33524 27.686815)"
Baneshwor,11986984706,1382902948,0,124188133,Kirti Marg,residential,False,,51.97313902332944,"LINESTRING (85.333321 27.686108, 85.332863 27.686339)"
Baneshwor,11986984706,1281234138,0,"[1293004817, 183106838]",,residential,False,,85.2863569503676,"LINESTRING (85.333321 27.686108, 85.333322 27.686002, 85.333305 27.685912, 85.333164 27.685993, 85.333034 27.686048, 85.33274 27.686184)"
Baneshwor,1908520542,1480868015,0,470711076,Pragatinagar Marg,residential,False,,26.853074177323805,"LINESTRING (85.335647 27.685266, 85.335497 27.685064)"
Baneshwor,1908520542,1931315726,0,"[671876522, 182832199]",,residential,False,,148.62966203277938,"LINESTRING (85.335647 27.685266, 85.335846 27.685235, 85.33655 27.685001, 85.336579 27.684969, 85.336567 27.684901, 85.336529 27.684761, 85.336509 27.684704, 85.336475 27.684654, 85.33638 27.684567)"
Baneshwor,1281234079,1480868017,0,183251152,Suruchi Marg,residential,False,,66.88227445331003,"LINESTRING (85.33524 27.686815, 85.33555 27.686782, 85.335684 27.686769, 85.335908 27.686718)"
Baneshwor,1281233915,2129610824,0,112785216,Siddhartha Marg,residential,False,,49.15606094110752,"LINESTRING (85.3319 27.681339, 85.331633 27.681714)"
Baneshwor,1281233915,3072788040,0,134726864,Yaat Paun Marg,residential,False,,71.39779450001163,"LINESTRING (85.332006 27.681307, 85.332218 27.68134, 85.332299 27.681366, 85.332404 27.681385, 85.332626 27.681431, 85.332712 27.681443)"
Baneshwor,1281233915,1882485978,0,228677437,संखमुल मार्ग,secondary,False,,84.36370268780247,"LINESTRING (85.331909 27.681336, 85.33211 27.681528, 85.332248 27.68169, 85.33245 27.681925)"
Baneshwor,2129610824,1882490070,0,202998484,Shree Shanti Marga-1,residential,False,,30.463859332709376,"LINESTRING (85.331633 27.681714, 85.331345 27.681613)"
Baneshwor,2129610824,1281234030,0,112785216,Siddhartha Marg,residential,False,,138.39465997573063,"LINESTRING (85.331633 27.681714, 85.331399 27.682289, 85.331246 27.68266, 85.331151 27.682887)"
Baneshwor,3072788040,3072788041,0,1455524788,,residential,False,,36.03158005412372,"LINESTRING (85.332712 27.681443, 85.332816 27.681131)"
Baneshwor,3072788040,10006667110,0,134726864,Yaat Paun Marg,residential,False,,41.20028569356971,"LINESTRING (85.332712 27.681443, 85.332855 27.681478, 85.332993 27.681521, 85.333102 27.681572)"
Baneshwor,1882485978,1908509314,0,177844737,,residential,False,,10.658795830140988,"LINESTRING (85.33245 27.681925, 85.332342 27.681932)"
Baneshwor,1882485978,1281234011,0,228677437,संखमुल मार्ग,secondary,False,,83.90855783573454,"LINESTRING (85.33245 27.681925, 85.332484 27.681964, 85.332546 27.682034, 85.332827 27.682361, 85.332844 27.682391, 85.332933 27.682545)"
Baneshwor,1281234036,1281234066,0,182776065,Shree Aadarsha Marg,residential,False,,102.20626845107708,"LINESTRING (85.332698 27.684234, 85.33268 27.684594, 85.332664 27.684948, 85.332655 27.685002, 85.332632 27.685024, 85.332498 27.685052)"
Baneshwor,1281234036,6115155544,0,182831719,,residential,False,,77.9880011639067,"LINESTRING (85.332698 27.684234, 85.332493 27.684257, 85.332248 27.684285, 85.33217 27.684287, 85.332108 27.684269, 85.332076 27.684208, 85.332046 27.684157, 85.332013 27.68412)"
Baneshwor,1945637506,6671608057,0,184550737,धोबिखोला मार्ग,residential,False,,12.728208853288672,"LINESTRING (85.328944 27.690115, 85.329011 27.690213)"
Baneshwor,1945637506,5289759124,0,"[231880680, 169339098, 229143181]",मदन भण्डारी पथ,trunk,True,40,687.8054860492035,"LINESTRING (85.328944 27.690115, 85.329028 27.690069, 85.329366 27.689909, 85.329819 27.689701, 85.330053 27.689599, 85.330275 27.68952, 85.33051 27.689448, 85.330848 27.689355, 85.331011 27.689313, 85.331356 27.689226, 85.332066 27.689064, 85.332906 27.688878, 85.333163 27.688819, 85.334364 27.688556, 85.334715 27.68847, 85.3353 27.688344, 85.335578 27.688287)"
Baneshwor,6671608041,1281233950,0,709760711,,tertiary,True,,33.471505356951674,"LINESTRING (85.328859 27.689985, 85.32874 27.690038, 85.328551 27.690112)"
Baneshwor,7155782681,7111414482,0,766166746,,residential,False,,7.2460134470812,"LINESTRING (85.323858 27.692462, 85.323893 27.692519)"
Baneshwor,1281233927,1382902959,0,112785200,Durga Marg,residential,False,,68.3272617370868,"LINESTRING (85.33188 27.68758, 85.33186 27.68757, 85.331819 27.687542, 85.331586 27.687032)"
Baneshwor,1281233927,1281234122,0,112785203,Shwet Binayak Marg,residential,False,,57.23615756081902,"LINESTRING (85.33188 27.68758, 85.331996 27.687568, 85.33208 27.687558, 85.332444 27.687465)"
Baneshwor,1281233927,13438910198,0,112785205,Shram Marg,residential,False,,47.80437690786793,"LINESTRING (85.33188 27.68758, 85.331832 27.687724, 85.331791 27.687782, 85.331699 27.687833, 85.331584 27.687889)"
Baneshwor,1382902959,1281234061,0,112785200,Durga Marg,residential,False,,54.86863529610096,"LINESTRING (85.331586 27.687032, 85.331464 27.686781, 85.331437 27.686743, 85.331385 27.68671, 85.331327 27.686694, 85.331254 27.686686)"
Baneshwor,1382902959,1382902954,0,124188147,,residential,False,,61.114310176183956,"LINESTRING (85.331586 27.687032, 85.331617 27.686979, 85.331694 27.686948, 85.331825 27.686881, 85.331875 27.686849, 85.332084 27.686718)"
Baneshwor,1281234122,13438910194,0,1465229630,,residential,False,,71.78963895329093,"LINESTRING (85.332444 27.687465, 85.332563 27.687693, 85.33276 27.688048)"
Baneshwor,13438910198,1382902969,0,112785205,Shram Marg,residential,False,,63.06816785271208,"LINESTRING (85.331584 27.687889, 85.331427 27.687924, 85.331242 27.687948, 85.331116 27.687946, 85.331036 27.68793, 85.330955 27.687943)"
Baneshwor,13438910198,13438910196,0,1465229631,,residential,False,,62.50328913159077,"LINESTRING (85.331584 27.687889, 85.33168 27.688078, 85.331822 27.688411)"
Baneshwor,4914887993,1934727662,0,"[709760708, 435253159]",,tertiary,True,,252.23356273168196,"LINESTRING (85.333769 27.688519, 85.332859 27.688717, 85.331774 27.688959, 85.331289 27.689072)"
Baneshwor,1281233932,1281234064,0,112785215,Madhya Marg,residential,False,,10.706983313320745,"LINESTRING (85.330676 27.685567, 85.330736 27.685486)"
Baneshwor,1281233932,7171248685,0,112785215,Madhya Marg,residential,False,,38.510793673496295,"LINESTRING (85.330676 27.685567, 85.330636 27.685603, 85.330512 27.685694, 85.33037 27.685782)"
Baneshwor,1281233932,1382902940,0,124188156,Shubarna Marg,residential,False,,89.49536368061712,"LINESTRING (85.330676 27.685567, 85.330817 27.685712, 85.330887 27.685779, 85.330897 27.685783, 85.331035 27.68584, 85.331434 27.685972)"
Baneshwor,1281234064,1281233991,0,112785212,Bibhuti Marg,residential,False,,110.77579303959595,"LINESTRING (85.330736 27.685486, 85.330698 27.685352, 85.330636 27.685237, 85.330514 27.685142, 85.330393 27.685058, 85.330315 27.684986, 85.330241 27.684957, 85.32996 27.684829)"
Baneshwor,1281234064,1932009903,0,112785215,Madhya Marg,residential,False,,87.53635586517774,"LINESTRING (85.330736 27.685486, 85.330847 27.685352, 85.331068 27.68508, 85.331275 27.684859)"
Baneshwor,7171248685,1941172901,0,112785215,Madhya Marg,residential,False,,28.115102486905535,"LINESTRING (85.33037 27.685782, 85.330244 27.685861, 85.330151 27.685942)"
Baneshwor,7171248685,7171225772,0,768059688,,residential,False,,145.75386189455378,"LINESTRING (85.33037 27.685782, 85.330327 27.685708, 85.330266 27.685648, 85.330199 27.685567, 85.330105 27.685461, 85.330053 27.685421, 85.330003 27.685368, 85.329954 27.685309, 85.329923 27.685277, 85.329911 27.68527, 85.3299 27.68527, 85.329889 27.685275, 85.329774 27.685335, 85.329647 27.685394, 85.329326 27.685563, 85.329268 27.685589)"
Baneshwor,1382902940,1281234061,0,124188144,,residential,False,,83.88749940612378,"LINESTRING (85.331434 27.685972, 85.331338 27.686088, 85.331286 27.686236, 85.331258 27.686294, 85.331252 27.686366, 85.331231 27.686581, 85.331254 27.686686)"
Baneshwor,1382902940,1932009907,0,124188153,,residential,False,,153.9850399145627,"LINESTRING (85.331434 27.685972, 85.331614 27.685697, 85.331728 27.685625, 85.331862 27.685569, 85.332119 27.68547, 85.332132 27.685465, 85.332138 27.685452, 85.332138 27.685423, 85.332078 27.685284, 85.332003 27.68514, 85.332011 27.685107, 85.332038 27.685096, 85.332197 27.685075)"
Baneshwor,1382902940,1382902942,0,124188156,Shubarna Marg,residential,False,,30.189289735585294,"LINESTRING (85.331434 27.685972, 85.331669 27.686043, 85.331723 27.686061)"
Baneshwor,1281233936,1934727604,0,1171547835,,tertiary,False,,18.41552511139427,"LINESTRING (85.327681 27.687351, 85.327811 27.687231)"
