area,osmid,latitude,longitude
Koteshwor,1835366007,27.679599800000005,85.3646074
Koteshwor,13506211577,27.679295199999995,85.3642341
Koteshwor,1835366012,27.6818537,85.36391040000001
Koteshwor,8272620627,27.680861899999996,85.3634783
Koteshwor,2442356109,27.682719999999996,85.3557318
Koteshwor,1835366016,27.6831213,85.3570305
Koteshwor,1835366018,27.683107900000003,85.357451
Koteshwor,9387764597,27.682386200000003,85.3564157
Koteshwor,9387764591,27.6826751,85.3570799
Koteshwor,1835366019,27.683066499999995,85.3579545
Koteshwor,9387764587,27.6824397,85.3574161
Koteshwor,1835366021,27.6828221,85.35830250000001
Koteshwor,1835366024,27.683545799999997,85.3589223
Koteshwor,9387764589,27.682202199999995,85.3577554
Koteshwor,9933064580,27.682576699999995,85.3586451
Koteshwor,1835366022,27.683285799999997,85.3592531
Koteshwor,1835366028,27.684210500000002,85.3600422
Koteshwor,10774502874,27.683045299999996,85.3595786
Koteshwor,1835366030,27.684435000000004,85.3597033
Koteshwor,12723285425,27.683794400000004,85.3586022
Koteshwor,1835366025,27.683812599999992,85.3585787
Koteshwor,10774502832,27.684307999999994,85.3590132
Koteshwor,3486910202,27.6839683,85.3603939
Koteshwor,10774560356,27.684486499999995,85.36015790000002
Koteshwor,1835366031,27.684668199999997,85.3599393
Koteshwor,1835366032,27.6846325,85.3593615
Koteshwor,10774502857,27.684997400000004,85.3602775
Koteshwor,10774560361,27.6848163,85.359424
Koteshwor,10774502863,27.684617100000004,85.3591239
Koteshwor,10774502835,27.6848653,85.35729870000002
Koteshwor,3486811561,27.6875598,85.356967
Koteshwor,9037025239,27.687470899999997,85.3627447
Koteshwor,2177065949,27.686297699999994,85.36126900000001
Koteshwor,1835391819,27.6778342,85.3387229
Koteshwor,1899616588,27.677980599999998,85.3388781
Koteshwor,1924770822,27.677462199999997,85.3384174
Koteshwor,1924770845,27.677896099999995,85.3383052
Koteshwor,1835391858,27.679309199999995,85.3393146
Koteshwor,1835391862,27.6793962,85.3388794
Koteshwor,9916225706,27.678884499999995,85.3391804
Koteshwor,1835391865,27.679460700000003,85.3386073
Koteshwor,2178043800,27.679480100000003,85.3382173
Koteshwor,6085183360,27.678984,85.3387529
Koteshwor,1835391873,27.6795276,85.3375468
Koteshwor,1906556798,27.6792567,85.3374578
Koteshwor,1835391875,27.679800199999995,85.3374168
Koteshwor,1924770904,27.679471699999993,85.3379795
Koteshwor,6085145222,27.680427899999998,85.3377504
Koteshwor,1835391879,27.681179799999995,85.3381805
Koteshwor,6084937280,27.680981799999998,85.3380499
Koteshwor,1924770948,27.681151699999997,85.3382523
Koteshwor,2051129928,27.681959799999998,85.3384733
Koteshwor,1838294586,27.683437999999995,85.3368702
Koteshwor,1931989904,27.6835444,85.3366352
Koteshwor,1838294594,27.683201000000004,85.3367443
Koteshwor,1838294589,27.6838209,85.33718060000001
Koteshwor,6102912560,27.684457999999992,85.3370628
Koteshwor,1882434416,27.682973800000003,85.3374953
Koteshwor,1838295041,27.683006799999998,85.3362659
Koteshwor,1838301703,27.682860899999998,85.3362592
Koteshwor,1883101885,27.68298659999999,85.3360651
Koteshwor,1838297456,27.681524899999996,85.3353411
Koteshwor,1838297459,27.681332599999998,85.3355587
Koteshwor,1933425223,27.6816734,85.3350162
Koteshwor,1931989828,27.681123600000003,85.3358241
Koteshwor,1931412512,27.680972599999993,85.3351739
Koteshwor,1838301701,27.682580599999998,85.3361744
Koteshwor,1931989876,27.682032999999993,85.3363302
Koteshwor,1931989890,27.6826089,85.3361488
Koteshwor,1882473616,27.6824884,85.336519
Koteshwor,1838302986,27.682639799999997,85.3366047
Koteshwor,1872454769,27.684056300000005,85.3393218
Koteshwor,1872454781,27.684189899999996,85.3393392
Koteshwor,1882430845,27.6839707,85.3392903
Koteshwor,1931981180,27.684050900000003,85.33938120000002
Koteshwor,1882430882,27.684170799999997,85.3392372
Koteshwor,1872454782,27.6845984,85.3386565
Koteshwor,10755251842,27.6843503,85.3383148
Koteshwor,1931989931,27.684379900000003,85.3389317
Koteshwor,1872454805,27.6834519,85.3393645
Koteshwor,1872454813,27.6829942,85.33928590000001
Koteshwor,1931981162,27.683552,85.3397658
Koteshwor,1931252820,27.6830215,85.3399175
Koteshwor,3415558671,27.693440100000004,85.3475685
Koteshwor,1877263402,27.692265399999993,85.3507245
Koteshwor,1872770550,27.69328030000001,85.3501246
Koteshwor,11990079777,27.69305329999999,85.3465471
Koteshwor,6059335832,27.693397799999993,85.3506169
Koteshwor,1872770524,27.692443599999997,85.3501859
Koteshwor,1872770532,27.693152100000002,85.3498695
Koteshwor,1872770561,27.692851899999997,85.3502377
Koteshwor,6084823220,27.6833408,85.3384395
Koteshwor,1933425350,27.6838923,85.3396095
Koteshwor,1882430870,27.6835096,85.3380201
Koteshwor,1932000421,27.683321099999997,85.3378047
Koteshwor,1882430898,27.6832107,85.3382348
Koteshwor,1931989907,27.6837282,85.3377239
Koteshwor,10755251839,27.6843377,85.3389916
Koteshwor,1931989914,27.683873899999995,85.3379616
Koteshwor,1882430886,27.6827533,85.33777980000002
Koteshwor,1882430910,27.683050400000003,85.3380877
Koteshwor,1882477186,27.6822734,85.3349752
Koteshwor,1931989877,27.6822332,85.33503950000001
Koteshwor,10113638881,27.680674300000003,85.3475208
Koteshwor,1887753700,27.681785099999995,85.3474462
Koteshwor,1887753683,27.680556500000005,85.3481445
Koteshwor,10113638884,27.680663699999997,85.3477983
Koteshwor,10113638874,27.680448399999996,85.3484547
Koteshwor,1887753718,27.6819823,85.3479405
Koteshwor,1887753685,27.681332499999996,85.3451008
Koteshwor,10113638943,27.6811244,85.3450665
Koteshwor,6287110836,27.681308499999997,85.3454071
Koteshwor,10113638942,27.6813696,85.3448863
Koteshwor,1887753756,27.682655399999998,85.3450785
Koteshwor,1887753704,27.681850099999995,85.3473373
Koteshwor,1887753782,27.683048200000005,85.3480418
Koteshwor,1887753768,27.6828211,85.3464943
Koteshwor,1887753767,27.6828732,85.3484338
Koteshwor,1887753740,27.6823405,85.3459508
Koteshwor,1906556825,27.681746299999997,85.3461429
Koteshwor,10113638960,27.682064299999997,85.3457127
Koteshwor,2467145367,27.681994099999997,85.34508
Koteshwor,3596874835,27.6826106,85.3492396
Koteshwor,1887753787,27.683098899999997,85.3466336
Koteshwor,1887753770,27.682944499999998,85.3471549
Koteshwor,1887753790,27.6831629,85.3480465
Koteshwor,1887753776,27.6830854,85.3466847
Koteshwor,10113520828,27.682467599999995,85.3470138
Koteshwor,8507999204,27.683440199999993,85.3469172
Koteshwor,2038006737,27.68351759999999,85.3490582
Koteshwor,1887753821,27.6839283,85.3459553
Koteshwor,1887753813,27.6838935,85.344817
Koteshwor,10113509503,27.684026599999992,85.3458804
Koteshwor,10113509506,27.6837727,85.3456512
Koteshwor,9870114226,27.6859708,85.3458056
Koteshwor,1887753845,27.685988099999996,85.3464445
Koteshwor,1990638925,27.685877699999995,85.3466389
Koteshwor,1887753862,27.6863754,85.3446873
Koteshwor,1887753857,27.686225899999997,85.34638110000002
Koteshwor,6084672313,27.687562599999996,85.3459624
Koteshwor,1887753901,27.687903399999993,85.3491106
Koteshwor,1887753910,27.688273299999995,85.3491909
Koteshwor,1887753906,27.688060599999996,85.3500048
Koteshwor,1887753912,27.68834079999999,85.3500459
Koteshwor,5047708028,27.688318199999998,85.3490142
Koteshwor,5047708034,27.688487100000003,85.3500944
Koteshwor,5047773627,27.6882943,85.3504312
Koteshwor,1887753922,27.6891877,85.3501009
Koteshwor,6081358066,27.689270099999998,85.3491159
Koteshwor,6081342044,27.690259699999995,85.3500286
Koteshwor,1887753926,27.689306499999994,85.3489776
Koteshwor,5319922947,27.68993379999999,85.348941
Koteshwor,1887753939,27.690092799999995,85.3490288
Koteshwor,6081358081,27.6907636,85.349273
Koteshwor,6081358073,27.6901018,85.3492239
Koteshwor,1887753945,27.690621300000004,85.35053
Koteshwor,2285170926,27.691179800000004,85.3510742
Koteshwor,2285170919,27.689656799999998,85.3504502
Koteshwor,1892732814,27.672322899999998,85.3582932
Koteshwor,2476303315,27.671704199999994,85.3574699
Koteshwor,2289785289,27.672423600000002,85.3584768
Koteshwor,1899616532,27.675515099999995,85.344013
Koteshwor,1899616539,27.6757743,85.344034
Koteshwor,1899616538,27.675875599999994,85.3435969
Koteshwor,10113612402,27.675527099999996,85.343594
Koteshwor,3402025231,27.676076499999997,85.3412572
Koteshwor,3402075116,27.6765391,85.341503
Koteshwor,10920911261,27.6760864,85.3450584
Koteshwor,1899616575,27.677171799999996,85.3415353
Koteshwor,1899616562,27.6769356,85.3426975
Koteshwor,1906556753,27.677108399999998,85.3427188
Koteshwor,1899616570,27.677092499999997,85.3419521
Koteshwor,10113638828,27.676956999999998,85.3418894
Koteshwor,10907401589,27.6774138,85.3383652
Koteshwor,1924770805,27.6771303,85.337953
Koteshwor,1899616597,27.6787922,85.343533
Koteshwor,10113638824,27.678773399999997,85.3437134
Koteshwor,10113486038,27.6789366,85.3435601
Koteshwor,10113612368,27.678710799999998,85.3446926
Koteshwor,1899616621,27.679425199999994,85.3447131
Koteshwor,1899616684,27.680452999999996,85.34935120000002
Koteshwor,2619331841,27.678846899999993,85.349118
Koteshwor,1899616601,27.678940099999995,85.3425894
Koteshwor,3290252691,27.678933299999997,85.3421861
Koteshwor,1899616640,27.6797946,85.34261
Koteshwor,1899616611,27.6791813,85.3420456
Koteshwor,1899616651,27.679824,85.3419616
Koteshwor,3483829885,27.6792193,85.3409778
Koteshwor,10113638854,27.679547900000003,85.3447541
Koteshwor,4529499842,27.679726399999996,85.3460242
Koteshwor,1899616630,27.679639199999997,85.3432997
Koteshwor,10113486043,27.6794291,85.3432399
Koteshwor,1899616632,27.679689899999993,85.343558
Koteshwor,2336774825,27.679730899999992,85.3429467
Koteshwor,10113486030,27.680162799999998,85.3427716
Koteshwor,1899616649,27.6798161,85.3426452
Koteshwor,6082315200,27.679993399999997,85.3420047
Koteshwor,6084174776,27.679583699999995,85.3413449
Koteshwor,4504293524,27.680249899999996,85.3422973
Koteshwor,10113638865,27.6804134,85.3486577
Koteshwor,1909209730,27.6804688,85.3494947
Koteshwor,9992835066,27.681325400000002,85.3493169
Koteshwor,1906516045,27.682147400000005,85.3436856
Koteshwor,10113401521,27.68239749999999,85.3438219
Koteshwor,1906556748,27.676591499999994,85.3434144
Koteshwor,10113638826,27.677096899999988,85.34328680000002
Koteshwor,1906556762,27.67812689999999,85.3377253
Koteshwor,1924770851,27.6781093,85.3373458
Koteshwor,6105164414,27.6780402,85.3379349
Koteshwor,1906556772,27.67834659999999,85.3372612
Koteshwor,1906556768,27.6783197,85.3370443
Koteshwor,1924770877,27.6787053,85.3371568
Koteshwor,6105164011,27.6782064,85.336771
Koteshwor,1924770891,27.679067,85.3364981
Koteshwor,6084950668,27.6789643,85.337274
Koteshwor,6084950664,27.679254499999995,85.3367831
Koteshwor,6085183365,27.679031199999997,85.3380717
Koteshwor,1906556807,27.680376999999996,85.3388247
Koteshwor,3596920761,27.681516499999997,85.3461496
Koteshwor,10113638964,27.6819634,85.3464153
Koteshwor,12211882053,27.6743087,85.3438696
Koteshwor,1906601047,27.674819600000003,85.3470021
Koteshwor,6078371785,27.675175700000004,85.3461059
Koteshwor,6078655403,27.675674799999992,85.347437
Koteshwor,1906601052,27.675393099999994,85.3510001
Koteshwor,1906601054,27.67549,85.3510521
Koteshwor,1906612462,27.6751363,85.3518193
Koteshwor,1906612412,27.671767500000005,85.3516435
Koteshwor,9999077050,27.6719021,85.3516434
Koteshwor,9999077041,27.671857099999997,85.3513791
Koteshwor,1906612421,27.6731842,85.3544816
Koteshwor,6431258814,27.6731641,85.3543674
Koteshwor,9999077101,27.6736588,85.3520416
Koteshwor,1960036355,27.6730954,85.3518685
Koteshwor,9999077077,27.674446699999994,85.3525702
Koteshwor,10004638793,27.674501900000003,85.351721
Koteshwor,1906612446,27.674119799999993,85.3510846
Koteshwor,1906612457,27.674592199999996,85.3511747
Koteshwor,1906612461,27.6750769,85.3532246
Koteshwor,6084263619,27.675033099999997,85.3537231
Koteshwor,1942462673,27.675093599999997,85.3528044
Koteshwor,10004638799,27.6745583,85.3517478
Koteshwor,1906664421,27.672381999999995,85.3451853
Koteshwor,5645760470,27.6826266,85.3493306
Koteshwor,1911066574,27.679220899999997,85.3408586
Koteshwor,1911066587,27.679833600000002,85.3408722
Koteshwor,9726169371,27.680638600000005,85.3410463
Koteshwor,3643291254,27.677733699999997,85.3431331
Koteshwor,10113486070,27.6812366,85.3428416
Koteshwor,1960135220,27.694969700000005,85.351593
Koteshwor,1919833097,27.695463099999994,85.351333
Koteshwor,6078178581,27.6961925,85.3501026
Koteshwor,5479469191,27.696313499999995,85.351827
Koteshwor,1924770757,27.6745671,85.3411828
Koteshwor,2293203968,27.674732399999996,85.3409703
Koteshwor,10113612382,27.674354099999995,85.3414688
Koteshwor,3598992296,27.6746529,85.3414745
Koteshwor,1924770758,27.674602299999997,85.3420035
Koteshwor,1924770761,27.674747299999996,85.3417611
Koteshwor,10113612380,27.674513999999995,85.3421468
Koteshwor,2293871901,27.674024700000004,85.3424317
Koteshwor,1933425178,27.675258299999992,85.34105450000001
Koteshwor,1924799680,27.675118599999998,85.340747
Koteshwor,1924770773,27.675442,85.3420055
Koteshwor,10113612394,27.67529529999999,85.3416017
Koteshwor,1924770785,27.6765391,85.339737
Koteshwor,6105164135,27.677066499999995,85.3378128
Koteshwor,6105164418,27.6772741,85.337778
Koteshwor,1924777785,27.676964999999996,85.3376084
Koteshwor,1924770807,27.6771776,85.3402656
Koteshwor,5047716956,27.677221999999997,85.3400179
Koteshwor,1924770816,27.6773795,85.3374782
Koteshwor,1924770821,27.6774936,85.3372345
Koteshwor,10113450278,27.677505099999998,85.3372141
Koteshwor,6105164415,27.677832099999996,85.33788
Koteshwor,1924770840,27.677759899999998,85.3368135
Koteshwor,10113450266,27.678220899999996,85.3384322
Koteshwor,10113450271,27.677940499999995,85.3381968
Koteshwor,1924770867,27.678415299999998,85.3388233
Koteshwor,1926702175,27.677767099999997,85.3474158
Koteshwor,1924770879,27.6786797,85.3469756
Koteshwor,1924770868,27.6785377,85.3366707
Koteshwor,10113450281,27.6783587,85.3362586
Koteshwor,2051129776,27.678974,85.3365699
Koteshwor,6075934079,27.678815,85.347339
Koteshwor,4170700900,27.678418199999992,85.3484085
Koteshwor,2052363097,27.6787534,85.3371828
Koteshwor,6085183370,27.678765299999995,85.338053
Koteshwor,2178043825,27.680007399999997,85.338302
Koteshwor,1924770939,27.680630400000002,85.33939240000001
Koteshwor,3517203251,27.680515099999997,85.3393307
Koteshwor,1924770942,27.680784000000003,85.3389555
Koteshwor,1924770943,27.680833699999997,85.33845490000002
Koteshwor,1924770944,27.6810621,85.3385259
Koteshwor,6084937272,27.680500399999993,85.3384376
Koteshwor,1924770949,27.6811917,85.3386467
Koteshwor,10113638928,27.6812205,85.3387002
Koteshwor,1924770962,27.681558899999995,85.3385649
Koteshwor,1924770966,27.681786499999998,85.3387269
Koteshwor,1924770963,27.681621499999988,85.3390527
Koteshwor,10113638929,27.6814788,85.3393922
Koteshwor,10113450291,27.681984799999995,85.3388974
Koteshwor,1924772446,27.677768699999998,85.3403092
Koteshwor,10113638834,27.678103699999998,85.3402399
Koteshwor,3401985798,27.6761183,85.3409126
Koteshwor,1926197340,27.679674199999997,85.3462712
Koteshwor,10113638860,27.679451,85.3463352
Koteshwor,10113638861,27.679604199999996,85.3465162
Koteshwor,4170700895,27.677173799999995,85.3465112
Koteshwor,1931252825,27.6832133,85.341476
Koteshwor,1931252823,27.683167700000002,85.3399121
Koteshwor,1931252845,27.683444,85.3401617
Koteshwor,6084235925,27.6832695,85.3404574
Koteshwor,1931252849,27.683531399999996,85.3414911
Koteshwor,1931981164,27.683741099999995,85.34060240000001
Koteshwor,1931252853,27.683673999999996,85.3414731
Koteshwor,1931981156,27.6836187,85.3418466
Koteshwor,1931981166,27.683738499999997,85.3413893
Koteshwor,1931252858,27.683721799999994,85.3418671
Koteshwor,6110985947,27.684101999999996,85.3420299
Koteshwor,1931252863,27.683843399999997,85.3400408
Koteshwor,1931981174,27.683867899999996,85.3405176
Koteshwor,1931252864,27.6838638,85.3406772
Koteshwor,1931981168,27.6837746,85.3411128
Koteshwor,6105375379,27.6802439,85.3359034
Koteshwor,1931994064,27.686764999999998,85.3365678
Koteshwor,1931315758,27.687723600000005,85.33739600000001
Koteshwor,10945918823,27.687821700000004,85.3369381
Koteshwor,1931994059,27.686816499999996,85.3369748
Koteshwor,6671608032,27.687742600000004,85.3384115
Koteshwor,1931981262,27.685228699999996,85.3407215
Koteshwor,1931372147,27.6848749,85.3425378
Koteshwor,1931372150,27.684895699999995,85.3423506
Koteshwor,1931372197,27.6855505,85.3425557
Koteshwor,1931981243,27.684901900000003,85.3419984
Koteshwor,1931372226,27.685804299999994,85.3424765
Koteshwor,1931981266,27.6852038,85.34205630000001
Koteshwor,1931412500,27.680376000000003,85.3355132
Koteshwor,1931412501,27.680473599999996,85.3354156
Koteshwor,1933347743,27.6806787,85.3351835
Koteshwor,1931412508,27.6808009,85.3353636
Koteshwor,1931412537,27.68751779999999,85.338286
Koteshwor,2287697049,27.686855899999998,85.3382083
Koteshwor,4331927930,27.68762299999999,85.337832
Koteshwor,1931981160,27.683616099999995,85.34194
Koteshwor,1931981179,27.684053700000003,85.34051640000001
Koteshwor,1931981181,27.684181199999998,85.3407523
Koteshwor,1931981195,27.6841897,85.3412589
Koteshwor,1931981205,27.684400000000004,85.3412471
Koteshwor,1931981207,27.6845184,85.3394823
Koteshwor,1931981224,27.684733899999994,85.3415969
Koteshwor,1931981213,27.684599699999996,85.3410358
Koteshwor,1931981230,27.684792699999996,85.3416855
Koteshwor,1931981228,27.684874099999995,85.3413507
Koteshwor,1931981241,27.684976499999998,85.3413999
Koteshwor,1931981257,27.685190199999997,85.3421156
Koteshwor,1931981260,27.685213099999995,85.3412903
Koteshwor,1931981281,27.685477500000005,85.3409388
Koteshwor,3079593483,27.6853286,85.3414506
Koteshwor,2151721486,27.685741299999993,85.340882
Koteshwor,1931989798,27.680293799999994,85.3356978
Koteshwor,1931989812,27.6807682,85.3365543
Koteshwor,1931989882,27.682208100000004,85.3365095
Koteshwor,1933425232,27.682062299999995,85.3352962
Koteshwor,1931989886,27.682580799999997,85.3355382
Koteshwor,1931989891,27.682610399999998,85.3355652
Koteshwor,1931989889,27.6826932,85.3356348
Koteshwor,1931989901,27.683299299999998,85.3373506
Koteshwor,1931989917,27.6841294,85.3386867
Koteshwor,1931989926,27.684310099999998,85.3388456
Koteshwor,1931994000,27.683325499999995,85.3357296
Koteshwor,1931994032,27.685168899999997,85.3365044
Koteshwor,11986984707,27.685324899999994,85.3363976
Koteshwor,1931994056,27.686408300000004,85.3381741
Koteshwor,1931994057,27.6864841,85.3372979
Koteshwor,1931994068,27.687070699999996,85.3362778
Koteshwor,1931994069,27.686957600000003,85.3358275
Koteshwor,1931994071,27.687316700000004,85.3379656
Koteshwor,1931994074,27.6873243,85.336466
Koteshwor,4914887978,27.6879113,85.3365194
Koteshwor,1932000419,27.682229099999997,85.3356854
Koteshwor,1933425180,27.6754846,85.3411514
Koteshwor,10113612395,27.675788300000004,85.3413007
Koteshwor,1936281043,27.684170799999997,85.335877
Koteshwor,1936281044,27.6842204,85.3357166
Koteshwor,1936281047,27.684288099999996,85.335594
Koteshwor,1936281048,27.684324299999997,85.3354352
Koteshwor,1936281049,27.684355099999998,85.3356201
Koteshwor,10606343718,27.6706316,85.3482938
Koteshwor,6082341709,27.670421700000002,85.3486968
Koteshwor,1942462677,27.675189,85.3527968
Koteshwor,2051114322,27.675294899999994,85.3527826
Koteshwor,6275508133,27.678146499999997,85.3486957
Koteshwor,1950338914,27.693822199999996,85.3419498
Koteshwor,2169503657,27.693861600000005,85.3416163
Koteshwor,12075223107,27.6936066,85.3422193
Koteshwor,1950345207,27.694152600000002,85.3454796
Koteshwor,1950345208,27.694423200000003,85.3430544
Koteshwor,1950345210,27.694626600000007,85.3430377
Koteshwor,1950345212,27.694670299999995,85.3428058
Koteshwor,1950345211,27.694589499999996,85.3431745
Koteshwor,6460011860,27.694714800000003,85.3426001
Koteshwor,2168866986,27.691267,85.3405924
Koteshwor,3607694583,27.6900222,85.3404621
Koteshwor,1960036348,27.67180189999999,85.3523443
Koteshwor,6081577607,27.6720165,85.3523753
Koteshwor,6081577832,27.67154869999999,85.3526604
Koteshwor,9999077070,27.672748400000007,85.3516744
Koteshwor,9999077092,27.672313100000004,85.3524003
Koteshwor,6081588475,27.695076699999998,85.3521797
Koteshwor,6081555467,27.695452399999997,85.3505206
Koteshwor,1963141983,27.672175599999996,85.3423767
Koteshwor,3518753767,27.672367599999998,85.3414837
Koteshwor,3505031735,27.673531400000005,85.34195870000002
Koteshwor,2026212071,27.693050800000005,85.3513742
Koteshwor,2027904868,27.6899039,85.3393343
Koteshwor,2028487483,27.691673,85.34247910000002
Koteshwor,2038006738,27.684266799999996,85.3493483
Koteshwor,10918103024,27.6863099,85.3499468
Koteshwor,3045212619,27.6827629,85.3494398
Koteshwor,2039623357,27.681048600000004,85.3390538
Koteshwor,10113638926,27.681156500000004,85.3389611
Koteshwor,3316556742,27.676437499999995,85.3527714
Koteshwor,2051114327,27.6756659,85.3509596
Koteshwor,2071264426,27.673318,85.3403093
Koteshwor,2071264427,27.673724,85.3399766
Koteshwor,2071264465,27.674044699999993,85.33966810000001
Koteshwor,3518753760,27.673358099999998,85.3400964
Koteshwor,6084881479,27.695705700000005,85.3468725
Koteshwor,2099483634,27.672225500000003,85.345298
Koteshwor,13116073202,27.6728963,85.3444134
Koteshwor,2155727708,27.682836799999997,85.363622
Koteshwor,10980122053,27.6824058,85.3634731
Koteshwor,13132469511,27.691522600000003,85.3405093
Koteshwor,2168867084,27.691341699999995,85.3395139
Koteshwor,6671608034,27.6875278,85.3393735
Koteshwor,13475316911,27.689838699999992,85.3421147
Koteshwor,13475284855,27.691829999999996,85.3444078
Koteshwor,2169503331,27.6933886,85.3428852
Koteshwor,2169503417,27.6934969,85.3415712
Koteshwor,2169503773,27.694203100000003,85.3416068
Koteshwor,2177065938,27.686091800000003,85.3617682
Koteshwor,7639054206,27.686504999999997,85.3619868
Koteshwor,2177065942,27.6861678,85.361188
Koteshwor,3486910233,27.6860075,85.3620312
Koteshwor,6286951470,27.685296899999997,85.3605381
Koteshwor,2177065946,27.6858069,85.3598171
Koteshwor,8817729362,27.6855757,85.3601589
Koteshwor,2177065954,27.6866201,85.3604824
Koteshwor,6522165028,27.685986299999996,85.3595553
Koteshwor,2177065952,27.686387499999995,85.3608602
Koteshwor,2177065972,27.6873078,85.3615247
Koteshwor,8817729365,27.686664299999997,85.3604184
Koteshwor,10980068650,27.687442799999996,85.3616252
Koteshwor,10980068652,27.687214900000004,85.361666
Koteshwor,2177065994,27.688096400000003,85.3615836
Koteshwor,12723246933,27.687923,85.3610682
Koteshwor,8817729370,27.6886679,85.3610222
Koteshwor,2194071410,27.6903831,85.3411418
Koteshwor,2257263981,27.691070099999994,85.3518082
Koteshwor,8535807068,27.691520099999995,85.3515298
Koteshwor,2285170922,27.6905336,85.3513643
Koteshwor,2287697059,27.6870531,85.3375633
Koteshwor,2289785299,27.673338899999994,85.3577486
Koteshwor,9974113123,27.673218800000004,85.3569606
Koteshwor,9974315842,27.6734637,85.3580868
Koteshwor,8445778850,27.674108599999993,85.3568565
Koteshwor,2293871893,27.673833999999996,85.34224240000002
Koteshwor,10301888937,27.6742898,85.3428575
Koteshwor,2295498219,27.691889099999997,85.3483708
Koteshwor,2309313205,27.684384299999998,85.3462349
Koteshwor,6084381015,27.68426199999999,85.3461523
Koteshwor,2309340136,27.6830437,85.3439427
Koteshwor,10113401531,27.6830597,85.3441867
Koteshwor,10113486039,27.6793026,85.3428496
Koteshwor,2336774898,27.681212499999997,85.3439084
Koteshwor,10582114781,27.678940300000004,85.3642364
Koteshwor,2425000603,27.680229099999995,85.36316820000002
Koteshwor,2425000529,27.679230399999998,85.3641268
Koteshwor,12555901666,27.678708099999994,85.3641343
Koteshwor,2425000609,27.680454099999995,85.3632537
Koteshwor,12555901634,27.6806333,85.362576
Koteshwor,13503495527,27.6807761,85.3634248
Koteshwor,2442356100,27.682110899999998,85.3550744
Koteshwor,2442356101,27.682205900000003,85.3549086
Koteshwor,10774590161,27.681967599999997,85.3544918
Koteshwor,7055080946,27.6823431,85.3546668
Koteshwor,3067771331,27.6843096,85.3561134
Koteshwor,10774560350,27.6824523,85.3562582
Koteshwor,6275508140,27.678767199999992,85.349252
Koteshwor,10918103015,27.686502599999997,85.3497361
Koteshwor,5645760472,27.678946599999996,85.3496796
Koteshwor,3067771330,27.6844382,85.3561596
Koteshwor,10774590135,27.6845328,85.3562593
Koteshwor,3067777234,27.684573400000005,85.355956
Koteshwor,3486894919,27.683256599999996,85.3550527
Koteshwor,9999077020,27.6702532,85.35065200000001
Koteshwor,3498354052,27.6698824,85.3501865
Koteshwor,9078290855,27.675613,85.355629
Koteshwor,3316554184,27.673472900000007,85.3534196
Koteshwor,6072535397,27.673850500000004,85.3536531
Koteshwor,4361234255,27.674766400000003,85.3610687
Koteshwor,8817729340,27.675556099999998,85.356534
Koteshwor,3316556732,27.676250799999995,85.3536307
Koteshwor,3316556740,27.676462099999995,85.35284610000001
Koteshwor,3373842418,27.677762099999992,85.35406860000002
Koteshwor,3486894756,27.675450000000005,85.35199380000002
Koteshwor,5597223708,27.6952142,85.3550619
Koteshwor,5597223706,27.695335899999996,85.3549709
Koteshwor,8817729323,27.677486999999996,85.3543505
Koteshwor,11990079773,27.6935698,85.3470848
Koteshwor,3417009125,27.6819006,85.36189510000001
Koteshwor,10847850552,27.682092300000008,85.3614078
Koteshwor,3417009130,27.681907799999994,85.3617682
Koteshwor,3417009131,27.681917899999995,85.3616072
Koteshwor,10847850547,27.681786499999994,85.3617344
Koteshwor,3417145768,27.67755079999999,85.3416787
Koteshwor,10113638832,27.677582299999997,85.34190480000001
Koteshwor,3480503467,27.679806099999997,85.3563928
Koteshwor,3480503481,27.67924019999999,85.3569128
Koteshwor,10774560345,27.678940600000004,85.3571106
Koteshwor,3480507869,27.68083899999999,85.3576432
Koteshwor,3486744310,27.676283499999997,85.3558378
Koteshwor,3480507873,27.6815443,85.3582664
Koteshwor,8817729350,27.6809728,85.3564104
Koteshwor,10113486044,27.6790811,85.3409822
Koteshwor,3485906749,27.673155,85.3597633
Koteshwor,8817729329,27.677519399999998,85.3563594
Koteshwor,10980190273,27.6910417,85.3617445
Koteshwor,3486880279,27.675190499999992,85.3458583
Koteshwor,13116073206,27.674860600000002,85.3458474
Koteshwor,3486894912,27.681453900000005,85.3533742
Koteshwor,10774590159,27.68231079999999,85.3545468
Koteshwor,3486894923,27.6834223,85.3547776
Koteshwor,3486899320,27.687469299999997,85.3589535
Koteshwor,3486899328,27.6877594,85.3578998
Koteshwor,9409576404,27.688173999999997,85.3572699
Koteshwor,12875103023,27.688511100000003,85.3585506
Koteshwor,3486910198,27.6834005,85.3611738
Koteshwor,12522297211,27.683519499999996,85.3610956
Koteshwor,12522297210,27.684009199999995,85.3623876
Koteshwor,8817729356,27.682932299999997,85.3596935
Koteshwor,3486910201,27.683745999999992,85.3607485
Koteshwor,8817729357,27.684628900000003,85.3615011
Koteshwor,8817729361,27.6848761,85.3611425
Koteshwor,3486910228,27.686080999999998,85.3625174
Koteshwor,3486910231,27.6858227,85.3623141
Koteshwor,11698113345,27.686281499999996,85.3626637
Koteshwor,12522297226,27.6853091,85.3637122
Koteshwor,9387655078,27.6857091,85.3624826
Koteshwor,12875100658,27.685671599999996,85.3617674
Koteshwor,11698113344,27.686477999999994,85.3623768
